period,org_code,parent_org,org_name,a&e_attendances_type_1,a&e_attendances_type_2,a&e_attendances_other_a&e_department,a&e_attendances_booked_appointments_type_1,a&e_attendances_booked_appointments_type_2,a&e_attendances_booked_appointments_other_department,attendances_over_4hrs_type_1,attendances_over_4hrs_type_2,attendances_over_4hrs_other_department,attendances_over_4hrs_booked_appointments_type_1,attendances_over_4hrs_booked_appointments_type_2,attendances_over_4hrs_booked_appointments_other_department,patients_who_have_waited_4-12_hs_from_dta_to_admission,patients_who_have_waited_12+_hrs_from_dta_to_admission,emergency_admissions_via_a&e_-_type_1,emergency_admissions_via_a&e_-_type_2,emergency_admissions_via_a&e_-_other_a&e_department,other_emergency_admissions,month,year,percentage_seen_within_4_hours,number_of_a&e_attendances_type_1,number_of_a&e_attendances_type_2,number_of_a&e_attendances_other_a&e_department,number_of_attendances_over_4hrs_type_1,number_of_attendances_over_4hrs_type_2,number_of_attendances_over_4hrs_other_a&e_department
MSitAE-MAY-2020,RH8,NHS ENGLAND SOUTH WEST ,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,5688.0,0.0,1152.0,0.0,0.0,0.0,372.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1885.0,0.0,0.0,1558.0,May,2020,93.45991561181435,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2020,RXP,NHS ENGLAND NORTH EAST AND YORKSHIRE ,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,9044.0,0.0,3214.0,0.0,0.0,0.0,416.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,2938.0,0.0,0.0,690.0,May,2020,95.40026536930561,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2020,RGP,NHS ENGLAND EAST OF ENGLAND ,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,5006.0,0.0,68.0,0.0,0.0,0.0,387.0,0.0,2.0,0.0,0.0,0.0,34.0,0.0,1125.0,0.0,0.0,205.0,May,2020,92.26927686775869,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2020,NQ108,NHS ENGLAND EAST OF ENGLAND ,CLACTON HOSPITAL,0.0,0.0,1404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,May,2020,,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2020,R0B,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,9411.0,839.0,3233.0,0.0,0.0,0.0,535.0,4.0,7.0,0.0,0.0,0.0,20.0,0.0,4131.0,16.0,0.0,727.0,May,2020,94.31516310700245,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2020,NDJ,NHS ENGLAND SOUTH EAST ,FIRST COMMUNITY HEALTH AND CARE CIC,0.0,0.0,993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,May,2020,,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2020,NQ106,NHS ENGLAND EAST OF ENGLAND ,FRYATT HOSPITAL,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,May,2020,,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2020,RCU,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,2414.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,385.0,0.0,0.0,183.0,May,2020,96.72742336371168,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2020,RNA,NHS ENGLAND MIDLANDS ,THE DUDLEY GROUP NHS FOUNDATION TRUST,6053.0,0.0,3311.0,0.0,0.0,0.0,275.0,0.0,0.0,0.0,0.0,0.0,241.0,0.0,2073.0,0.0,0.0,657.0,May,2020,95.45679828184372,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2020,DT301,NHS ENGLAND EAST OF ENGLAND ,HERTS URGENT CARE (ASCOTS LANE),0.0,0.0,1119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,May,2020,,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2020,RR7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GATESHEAD HEALTH NHS FOUNDATION TRUST,5530.0,0.0,0.0,0.0,0.0,0.0,296.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,1388.0,0.0,0.0,239.0,May,2020,94.64737793851718,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2020,RY7,NHS ENGLAND NORTH WEST ,WIRRAL COMMUNITY HEALTH AND CARE NHS FOUNDATION TRUST,0.0,0.0,1020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,May,2020,,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2020,RQ3,NHS ENGLAND MIDLANDS ,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,2965.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712.0,0.0,0.0,150.0,May,2020,97.13322091062395,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2020,RXL,NHS ENGLAND NORTH WEST ,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,4771.0,0.0,4764.0,0.0,0.0,0.0,760.0,0.0,1.0,0.0,0.0,0.0,184.0,0.0,1857.0,0.0,0.0,580.0,May,2020,84.07042548731923,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2020,RTP,NHS ENGLAND SOUTH EAST ,SURREY AND SUSSEX HEALTHCARE NHS TRUST,6301.0,0.0,419.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,2171.0,0.0,0.0,320.0,May,2020,97.87335343596254,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2020,RQW,NHS ENGLAND EAST OF ENGLAND ,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,6299.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,1934.0,0.0,0.0,439.0,May,2020,92.85600889030005,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2020,RN7,NHS ENGLAND SOUTH EAST ,DARTFORD AND GRAVESHAM NHS TRUST,6419.0,0.0,1092.0,0.0,0.0,0.0,224.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,2332.0,0.0,0.0,155.0,May,2020,96.5103598691385,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2020,NTP11,NHS ENGLAND SOUTH EAST ,SOUTHAMPTON NHS TREATMENT CENTRE,0.0,0.0,2544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,May,2020,,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2020,RDZ,NHS ENGLAND SOUTH WEST ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,5008.0,1077.0,103.0,0.0,0.0,0.0,393.0,3.0,0.0,0.0,0.0,0.0,15.0,0.0,1998.0,5.0,0.0,692.0,May,2020,92.15255591054313,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2020,RL4,NHS ENGLAND MIDLANDS ,THE ROYAL WOLVERHAMPTON NHS TRUST,8686.0,0.0,2081.0,0.0,0.0,0.0,508.0,0.0,5.0,0.0,0.0,0.0,79.0,0.0,2268.0,0.0,0.0,562.0,May,2020,94.15150817407321,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2020,RQM,NHS ENGLAND LONDON,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,10257.0,0.0,4132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1935.0,0.0,0.0,196.0,May,2020,100.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2020,NNJ13,NHS ENGLAND MIDLANDS ,MELTON MOWBRAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,May,2020,,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2020,NJS05,NHS ENGLAND MIDLANDS ,LOUGHBOROUGH URGENT CARE CENTRE,0.0,0.0,2656.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,May,2020,,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2020,Y03571,NHS ENGLAND MIDLANDS ,CORBY URGENT CARE CENTRE,0.0,0.0,2996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,May,2020,,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2020,NNJ12,NHS ENGLAND MIDLANDS ,MARKET HARBOROUGH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,May,2020,,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2020,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,2902.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.0,175.0,0.0,0.0,May,2020,98.13921433494141,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2020,REM,NHS ENGLAND NORTH WEST ,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,13116.0,43.0,3249.0,0.0,0.0,0.0,670.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,6136.0,0.0,0.0,874.0,May,2020,94.89173528514792,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2020,Y02147,NHS ENGLAND LONDON,URGENT CARE CENTRE (QMS),0.0,0.0,4042.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,May,2020,,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2020,RAS,NHS ENGLAND LONDON,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,3392.0,0.0,3352.0,0.0,0.0,0.0,889.0,0.0,9.0,0.0,0.0,0.0,443.0,0.0,1113.0,0.0,0.0,222.0,May,2020,73.79127358490565,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2020,RTQ,NHS ENGLAND SOUTH WEST ,GLOUCESTERSHIRE HEALTH AND CARE NHS FOUNDATION TRUST,0.0,0.0,2496.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,May,2020,,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2020,RJL,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,9559.0,0.0,0.0,0.0,0.0,0.0,852.0,0.0,0.0,0.0,0.0,0.0,113.0,0.0,2490.0,0.0,0.0,334.0,May,2020,91.08693377968406,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2020,RHQ,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,8173.0,536.0,2446.0,0.0,0.0,0.0,681.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,2508.0,0.0,0.0,1989.0,May,2020,91.6676862841062,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2020,RGT,NHS ENGLAND EAST OF ENGLAND ,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6796.0,0.0,1828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,1980.0,0.0,20.0,471.0,May,2020,100.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2020,NNJ15,NHS ENGLAND MIDLANDS ,OAKHAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,May,2020,,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2020,RGN,NHS ENGLAND EAST OF ENGLAND ,NORTH WEST ANGLIA NHS FOUNDATION TRUST,10323.0,0.0,0.0,0.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,3526.0,0.0,0.0,1034.0,May,2020,97.6654073428267,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2020,Y02428,NHS ENGLAND EAST OF ENGLAND ,PUTNOE MEDICAL CENTRE WALK IN CENTRE,0.0,0.0,212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,May,2020,,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2020,RRF,NHS ENGLAND NORTH WEST ,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",5860.0,0.0,2234.0,0.0,0.0,0.0,286.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,3287.0,0.0,0.0,100.0,May,2020,95.11945392491468,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2020,RJZ,NHS ENGLAND LONDON,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,9086.0,0.0,6169.0,0.0,0.0,0.0,1175.0,0.0,181.0,0.0,0.0,0.0,144.0,12.0,3410.0,0.0,0.0,320.0,May,2020,87.06801672903369,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2020,NLX24,NHS ENGLAND SOUTH WEST ,YATE WEST GATE CENTRE,0.0,0.0,1543.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,May,2020,,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2020,RJ8,NHS ENGLAND SOUTH WEST ,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,105.0,May,2020,,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2020,NNJ0H,NHS ENGLAND MIDLANDS ,LLR EA - THE MERLYN VAZ HEALTH & SOCIAL CARE CENTRE,0.0,0.0,1460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,May,2020,,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2020,RMC,NHS ENGLAND NORTH WEST ,BOLTON NHS FOUNDATION TRUST,7864.0,0.0,0.0,0.0,0.0,0.0,806.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,1788.0,0.0,0.0,482.0,May,2020,89.75076297049847,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2020,RBK,NHS ENGLAND MIDLANDS ,WALSALL HEALTHCARE NHS TRUST,4679.0,0.0,1636.0,0.0,0.0,0.0,492.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,1684.0,0.0,0.0,514.0,May,2020,89.48493267792263,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2020,RJ7,NHS ENGLAND LONDON,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,8056.0,0.0,0.0,0.0,0.0,0.0,202.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,2483.0,0.0,0.0,706.0,May,2020,97.49255213505462,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2020,RMP,NHS ENGLAND NORTH WEST ,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,5988.0,0.0,477.0,0.0,0.0,0.0,494.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,2241.0,0.0,0.0,232.0,May,2020,91.750167000668,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2020,RN3,NHS ENGLAND SOUTH WEST ,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,4293.0,0.0,2612.0,0.0,0.0,0.0,188.0,0.0,1.0,0.0,0.0,0.0,37.0,0.0,2054.0,0.0,0.0,586.0,May,2020,95.62077801071511,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2020,RXR,NHS ENGLAND NORTH WEST ,EAST LANCASHIRE HOSPITALS NHS TRUST,7916.0,0.0,3092.0,0.0,0.0,0.0,745.0,0.0,23.0,0.0,0.0,0.0,143.0,2.0,3265.0,0.0,14.0,637.0,May,2020,90.58868115209702,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2020,AC008,NHS ENGLAND NORTH WEST ,ROSSENDALE MINOR INJURIES UNIT,0.0,0.0,519.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,May,2020,,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2020,RP5,NHS ENGLAND NORTH EAST AND YORKSHIRE ,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,9546.0,0.0,1945.0,0.0,0.0,0.0,605.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,2814.0,0.0,151.0,428.0,May,2020,93.66226691808087,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2020,RY9,NHS ENGLAND LONDON,HOUNSLOW AND RICHMOND COMMUNITY HEALTHCARE NHS TRUST,0.0,0.0,1551.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,May,2020,,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2020,RTF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,6310.0,0.0,5413.0,0.0,0.0,0.0,23.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,3821.0,0.0,254.0,627.0,May,2020,99.63549920760697,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2020,RN5,NHS ENGLAND SOUTH EAST ,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,9114.0,0.0,0.0,0.0,0.0,0.0,405.0,0.0,0.0,0.0,0.0,0.0,246.0,0.0,2749.0,0.0,0.0,588.0,May,2020,95.5562870309414,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2020,NNJ,NHS ENGLAND MIDLANDS ,DHU HEALTH CARE C.I.C,0.0,0.0,309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,May,2020,,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2020,NNJ14,NHS ENGLAND MIDLANDS ,OADBY,0.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,May,2020,,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2020,RFF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,5830.0,0.0,0.0,0.0,0.0,0.0,335.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,1587.0,0.0,0.0,242.0,May,2020,94.25385934819897,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2020,RHW,NHS ENGLAND SOUTH EAST ,ROYAL BERKSHIRE NHS FOUNDATION TRUST,6780.0,1230.0,0.0,0.0,0.0,0.0,392.0,3.0,0.0,0.0,0.0,0.0,30.0,0.0,2072.0,0.0,0.0,417.0,May,2020,94.21828908554572,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2020,RAL,NHS ENGLAND LONDON,ROYAL FREE LONDON NHS FOUNDATION TRUST,12522.0,0.0,1862.0,0.0,0.0,0.0,1090.0,0.0,0.0,0.0,0.0,0.0,484.0,12.0,3088.0,0.0,0.0,786.0,May,2020,91.29532023638396,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2020,RJR,NHS ENGLAND NORTH WEST ,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,4443.0,0.0,522.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,1251.0,0.0,0.0,677.0,May,2020,97.1190636957011,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2020,RJ1,NHS ENGLAND LONDON,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,6940.0,459.0,956.0,0.0,0.0,0.0,709.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,1891.0,0.0,0.0,521.0,May,2020,89.78386167146975,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2020,RTX,NHS ENGLAND NORTH WEST ,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,5167.0,35.0,1051.0,0.0,0.0,0.0,467.0,0.0,7.0,0.0,0.0,0.0,35.0,1.0,1906.0,0.0,26.0,755.0,May,2020,90.9618734275208,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2020,RXF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,MID YORKSHIRE HOSPITALS NHS TRUST,12238.0,0.0,2318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,1.0,3027.0,0.0,91.0,491.0,May,2020,100.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2020,RR8,NHS ENGLAND NORTH EAST AND YORKSHIRE ,LEEDS TEACHING HOSPITALS NHS TRUST,11492.0,0.0,2596.0,0.0,0.0,0.0,505.0,0.0,1.0,0.0,0.0,0.0,84.0,0.0,3392.0,0.0,0.0,925.0,May,2020,95.60563870518621,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2020,RAN,NHS ENGLAND LONDON,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,May,2020,,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2020,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,4741.0,0.0,0.0,0.0,0.0,0.0,436.0,0.0,0.0,0.0,0.0,0.0,72.0,1.0,968.0,0.0,0.0,346.0,May,2020,90.80362792659777,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2020,RY2,NHS ENGLAND NORTH WEST ,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,0.0,0.0,1828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,May,2020,,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2020,NTPAD,NHS ENGLAND SOUTH EAST ,ST MARY'S NHS TREATMENT CENTRE,0.0,0.0,3168.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,May,2020,,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2020,RRK,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,20332.0,0.0,2608.0,0.0,0.0,0.0,2343.0,0.0,0.0,0.0,0.0,0.0,318.0,1.0,7544.0,0.0,161.0,1906.0,May,2020,88.47629352744443,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2020,RY5,NHS ENGLAND MIDLANDS ,LINCOLNSHIRE COMMUNITY HEALTH SERVICES NHS TRUST,0.0,0.0,3092.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,May,2020,,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2020,RP6,NHS ENGLAND LONDON,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,0.0,4791.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,124.0,May,2020,,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2020,RVW,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,2442.0,0.0,6600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,813.0,0.0,335.0,1160.0,May,2020,100.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2020,RDU,NHS ENGLAND SOUTH EAST ,FRIMLEY HEALTH NHS FOUNDATION TRUST,14649.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,0.0,3302.0,0.0,0.0,735.0,May,2020,100.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2020,RTG,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,12703.0,0.0,4667.0,0.0,0.0,0.0,1795.0,0.0,7.0,0.0,0.0,0.0,190.0,1.0,3964.0,0.0,32.0,965.0,May,2020,85.86947965047626,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2020,RBQ,NHS ENGLAND NORTH WEST ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,May,2020,,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2020,RGR,NHS ENGLAND EAST OF ENGLAND ,WEST SUFFOLK NHS FOUNDATION TRUST,4642.0,0.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,1473.0,0.0,0.0,333.0,May,2020,100.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2020,RHU,NHS ENGLAND SOUTH EAST ,PORTSMOUTH HOSPITALS NHS TRUST,7684.0,21.0,1432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,2903.0,0.0,0.0,1417.0,May,2020,100.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2020,RYR,NHS ENGLAND SOUTH EAST ,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,10064.0,0.0,0.0,0.0,0.0,0.0,369.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,3530.0,0.0,0.0,795.0,May,2020,96.33346581875993,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2020,RVV,NHS ENGLAND SOUTH EAST ,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,11774.0,0.0,2193.0,0.0,0.0,0.0,1282.0,0.0,7.0,0.0,0.0,0.0,81.0,0.0,3949.0,0.0,290.0,905.0,May,2020,89.1116018345507,0.0,0.0,0.0,0.0,0.0,0.0
