period,org_code,parent_org,org_name,a&e_attendances_type_1,a&e_attendances_type_2,a&e_attendances_other_a&e_department,a&e_attendances_booked_appointments_type_1,a&e_attendances_booked_appointments_type_2,a&e_attendances_booked_appointments_other_department,attendances_over_4hrs_type_1,attendances_over_4hrs_type_2,attendances_over_4hrs_other_department,attendances_over_4hrs_booked_appointments_type_1,attendances_over_4hrs_booked_appointments_type_2,attendances_over_4hrs_booked_appointments_other_department,patients_who_have_waited_4-12_hs_from_dta_to_admission,patients_who_have_waited_12+_hrs_from_dta_to_admission,emergency_admissions_via_a&e_-_type_1,emergency_admissions_via_a&e_-_type_2,emergency_admissions_via_a&e_-_other_a&e_department,other_emergency_admissions,month,year,number_of_a&e_attendances_type_1,number_of_a&e_attendances_type_2,number_of_a&e_attendances_other_a&e_department,number_of_attendances_over_4hrs_type_1,number_of_attendances_over_4hrs_type_2,number_of_attendances_over_4hrs_other_a&e_department,total_a&e_attendances
MSitAE-JUNE-2023,RN7,NHS ENGLAND SOUTH EAST ,DARTFORD AND GRAVESHAM NHS TRUST,11050.0,0.0,3547.0,0.0,0.0,0.0,2881.0,0.0,42.0,0.0,0.0,0.0,730.0,0.0,2703.0,0.0,0.0,357.0,June,2023,,,,,,,14597.0
MSitAE-JUNE-2023,RNA,NHS ENGLAND MIDLANDS ,THE DUDLEY GROUP NHS FOUNDATION TRUST,9586.0,0.0,4925.0,125.0,0.0,1027.0,4048.0,0.0,165.0,27.0,0.0,0.0,709.0,31.0,3501.0,0.0,0.0,1787.0,June,2023,,,,,,,14511.0
MSitAE-JUNE-2023,RRF,NHS ENGLAND NORTH WEST ,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",7513.0,0.0,4487.0,0.0,0.0,0.0,3829.0,0.0,56.0,0.0,0.0,0.0,1101.0,249.0,2228.0,0.0,0.0,783.0,June,2023,,,,,,,12000.0
MSitAE-JUNE-2023,RTQ,NHS ENGLAND SOUTH WEST ,GLOUCESTERSHIRE HEALTH AND CARE NHS FOUNDATION TRUST,0.0,0.0,6959.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,June,2023,,,,,,,6959.0
MSitAE-JUNE-2023,RTR,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,10325.0,0.0,5219.0,0.0,0.0,321.0,4497.0,0.0,301.0,0.0,0.0,10.0,1033.0,40.0,2388.0,0.0,105.0,2023.0,June,2023,,,,,,,15544.0
MSitAE-JUNE-2023,RTX,NHS ENGLAND NORTH WEST ,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,7961.0,0.0,4433.0,166.0,0.0,492.0,2864.0,0.0,136.0,39.0,0.0,1.0,487.0,388.0,2686.0,0.0,26.0,890.0,June,2023,,,,,,,12394.0
MSitAE-JUNE-2023,RVJ,NHS ENGLAND SOUTH WEST ,NORTH BRISTOL NHS TRUST,8708.0,0.0,0.0,113.0,0.0,0.0,2175.0,0.0,0.0,17.0,0.0,0.0,550.0,10.0,3065.0,0.0,0.0,1921.0,June,2023,,,,,,,8708.0
MSitAE-JUNE-2023,RWJ,NHS ENGLAND NORTH WEST ,STOCKPORT NHS FOUNDATION TRUST,8818.0,0.0,0.0,602.0,0.0,0.0,2624.0,0.0,0.0,136.0,0.0,0.0,802.0,55.0,2854.0,0.0,0.0,739.0,June,2023,,,,,,,8818.0
MSitAE-JUNE-2023,RXR,NHS ENGLAND NORTH WEST ,EAST LANCASHIRE HOSPITALS NHS TRUST,11054.0,0.0,7912.0,0.0,0.0,0.0,4365.0,0.0,1004.0,0.0,0.0,0.0,505.0,797.0,3028.0,0.0,18.0,696.0,June,2023,,,,,,,18966.0
MSitAE-JUNE-2023,RY9,NHS ENGLAND LONDON,HOUNSLOW AND RICHMOND COMMUNITY HEALTHCARE NHS TRUST,0.0,0.0,5192.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,June,2023,,,,,,,5192.0
MSitAE-JUNE-2023,RYG,NHS ENGLAND MIDLANDS ,COVENTRY AND WARWICKSHIRE PARTNERSHIP NHS TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,58.0,June,2023,,,,,,,0.0
MSitAE-JUNE-2023,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,30845.0,0.0,1899.0,821.0,0.0,115.0,10509.0,0.0,95.0,241.0,0.0,9.0,2433.0,7.0,8352.0,0.0,251.0,1308.0,June,2023,,,,,,,32744.0
MSitAE-JUNE-2023,RAP,NHS ENGLAND LONDON,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,8294.0,568.0,6654.0,528.0,0.0,0.0,3755.0,2.0,1137.0,124.0,0.0,0.0,387.0,606.0,1551.0,0.0,0.0,195.0,June,2023,,,,,,,15516.0
MSitAE-JUNE-2023,RBD,NHS ENGLAND SOUTH WEST ,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,4445.0,0.0,0.0,321.0,0.0,3924.0,1586.0,0.0,0.0,77.0,0.0,5.0,204.0,27.0,1519.0,0.0,0.0,480.0,June,2023,,,,,,,4445.0
MSitAE-JUNE-2023,RBT,NHS ENGLAND NORTH WEST ,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,7189.0,0.0,2796.0,110.0,0.0,25.0,3266.0,0.0,19.0,17.0,0.0,2.0,710.0,292.0,2494.0,0.0,0.0,1040.0,June,2023,,,,,,,9985.0
MSitAE-JUNE-2023,RCU,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,4818.0,0.0,248.0,246.0,0.0,8.0,364.0,0.0,0.0,16.0,0.0,0.0,3.0,0.0,917.0,0.0,0.0,120.0,June,2023,,,,,,,5066.0
MSitAE-JUNE-2023,RDE,NHS ENGLAND EAST OF ENGLAND ,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,13805.0,0.0,11404.0,173.0,0.0,110.0,6801.0,0.0,96.0,0.0,0.0,12.0,1140.0,95.0,4421.0,0.0,251.0,955.0,June,2023,,,,,,,25209.0
MSitAE-JUNE-2023,REF,NHS ENGLAND SOUTH WEST ,ROYAL CORNWALL HOSPITALS NHS TRUST,6507.0,0.0,12956.0,0.0,0.0,0.0,3446.0,0.0,558.0,0.0,0.0,0.0,564.0,407.0,2169.0,0.0,22.0,1097.0,June,2023,,,,,,,19463.0
MSitAE-JUNE-2023,REM,NHS ENGLAND NORTH WEST ,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,16943.0,251.0,8802.0,461.0,0.0,0.0,6882.0,0.0,427.0,68.0,0.0,0.0,1945.0,1218.0,5213.0,0.0,0.0,2096.0,June,2023,,,,,,,25996.0
MSitAE-JUNE-2023,RFR,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE ROTHERHAM NHS FOUNDATION TRUST,7878.0,0.0,0.0,0.0,0.0,0.0,3312.0,0.0,0.0,0.0,0.0,0.0,488.0,0.0,2858.0,0.0,0.0,605.0,June,2023,,,,,,,7878.0
MSitAE-JUNE-2023,RHM,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,11217.0,1391.0,0.0,8.0,0.0,0.0,4086.0,56.0,0.0,4.0,0.0,0.0,240.0,18.0,3283.0,13.0,0.0,1425.0,June,2023,,,,,,,12608.0
MSitAE-JUNE-2023,RJC,NHS ENGLAND MIDLANDS ,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,7673.0,0.0,428.0,16.0,0.0,0.0,1919.0,0.0,0.0,4.0,0.0,0.0,153.0,0.0,1971.0,0.0,0.0,623.0,June,2023,,,,,,,8101.0
MSitAE-JUNE-2023,RJE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,13488.0,446.0,8030.0,714.0,0.0,337.0,6666.0,0.0,222.0,285.0,0.0,4.0,1059.0,696.0,5705.0,0.0,0.0,2840.0,June,2023,,,,,,,21964.0
MSitAE-JUNE-2023,RJL,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,14294.0,0.0,0.0,0.0,0.0,0.0,4962.0,0.0,0.0,0.0,0.0,0.0,734.0,628.0,4280.0,0.0,0.0,574.0,June,2023,,,,,,,14294.0
MSitAE-JUNE-2023,RJZ,NHS ENGLAND LONDON,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,14765.0,0.0,8636.0,59.0,0.0,1153.0,6167.0,0.0,1137.0,20.0,0.0,262.0,1328.0,270.0,3995.0,0.0,0.0,509.0,June,2023,,,,,,,23401.0
MSitAE-JUNE-2023,RKB,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,11648.0,1812.0,7516.0,32.0,0.0,61.0,5556.0,146.0,284.0,10.0,0.0,3.0,215.0,1.0,2750.0,83.0,56.0,1265.0,June,2023,,,,,,,20976.0
MSitAE-JUNE-2023,RM1,NHS ENGLAND EAST OF ENGLAND ,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,10862.0,0.0,7482.0,494.0,0.0,0.0,4303.0,0.0,9.0,115.0,0.0,0.0,963.0,280.0,2271.0,0.0,0.0,1583.0,June,2023,,,,,,,18344.0
MSitAE-JUNE-2023,RMP,NHS ENGLAND NORTH WEST ,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,8175.0,0.0,2526.0,237.0,0.0,0.0,3892.0,0.0,0.0,0.0,0.0,0.0,328.0,15.0,2164.0,0.0,0.0,138.0,June,2023,,,,,,,10701.0
MSitAE-JUNE-2023,RN5,NHS ENGLAND SOUTH EAST ,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,12285.0,0.0,391.0,0.0,0.0,301.0,3559.0,0.0,0.0,0.0,0.0,0.0,527.0,4.0,3810.0,0.0,0.0,1070.0,June,2023,,,,,,,12676.0
MSitAE-JUNE-2023,RNN,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,9028.0,0.0,2361.0,340.0,0.0,11.0,3094.0,0.0,2.0,68.0,0.0,0.0,490.0,211.0,2262.0,0.0,0.0,759.0,June,2023,,,,,,,11389.0
MSitAE-JUNE-2023,RP5,NHS ENGLAND NORTH EAST AND YORKSHIRE ,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,13135.0,0.0,3959.0,0.0,0.0,0.0,5155.0,0.0,18.0,0.0,0.0,0.0,1059.0,58.0,3458.0,0.0,385.0,1083.0,June,2023,,,,,,,17094.0
MSitAE-JUNE-2023,RP6,NHS ENGLAND LONDON,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,0.0,6546.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,211.0,June,2023,,,,,,,6546.0
MSitAE-JUNE-2023,RPA,NHS ENGLAND SOUTH EAST ,MEDWAY NHS FOUNDATION TRUST,8236.0,0.0,6801.0,366.0,0.0,1449.0,2930.0,0.0,1203.0,0.0,0.0,0.0,719.0,190.0,2173.0,0.0,0.0,906.0,June,2023,,,,,,,15037.0
MSitAE-JUNE-2023,RQX,NHS ENGLAND LONDON,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,10632.0,0.0,0.0,19.0,0.0,0.0,2483.0,0.0,0.0,0.0,0.0,0.0,196.0,17.0,1647.0,0.0,0.0,185.0,June,2023,,,,,,,10632.0
MSitAE-JUNE-2023,RR8,NHS ENGLAND NORTH EAST AND YORKSHIRE ,LEEDS TEACHING HOSPITALS NHS TRUST,16924.0,0.0,11135.0,84.0,0.0,25.0,6822.0,0.0,47.0,12.0,0.0,0.0,1676.0,116.0,3683.0,0.0,0.0,1064.0,June,2023,,,,,,,28059.0
MSitAE-JUNE-2023,RTE,NHS ENGLAND SOUTH WEST ,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,12887.0,0.0,0.0,256.0,0.0,0.0,5225.0,0.0,0.0,69.0,0.0,0.0,532.0,1001.0,2640.0,0.0,0.0,1580.0,June,2023,,,,,,,12887.0
MSitAE-JUNE-2023,RTK,NHS ENGLAND SOUTH EAST ,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,9744.0,0.0,0.0,0.0,0.0,0.0,3805.0,0.0,0.0,0.0,0.0,0.0,532.0,8.0,2941.0,0.0,0.0,687.0,June,2023,,,,,,,9744.0
MSitAE-JUNE-2023,RVV,NHS ENGLAND SOUTH EAST ,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,11784.0,0.0,12429.0,80.0,0.0,0.0,6125.0,0.0,347.0,36.0,0.0,0.0,652.0,929.0,4189.0,0.0,385.0,1693.0,June,2023,,,,,,,24213.0
MSitAE-JUNE-2023,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,12398.0,0.0,5811.0,18.0,0.0,0.0,6868.0,0.0,1095.0,2.0,0.0,0.0,1184.0,702.0,4101.0,0.0,0.0,1170.0,June,2023,,,,,,,18209.0
MSitAE-JUNE-2023,RWH,NHS ENGLAND EAST OF ENGLAND ,EAST AND NORTH HERTFORDSHIRE NHS TRUST,9619.0,0.0,5553.0,3.0,0.0,328.0,5472.0,0.0,7.0,1.0,0.0,1.0,218.0,67.0,2745.0,0.0,0.0,279.0,June,2023,,,,,,,15172.0
MSitAE-JUNE-2023,RWW,NHS ENGLAND NORTH WEST ,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,7387.0,0.0,3234.0,223.0,0.0,111.0,3157.0,0.0,191.0,72.0,0.0,5.0,723.0,551.0,2137.0,0.0,0.0,179.0,June,2023,,,,,,,10621.0
MSitAE-JUNE-2023,RXC,NHS ENGLAND SOUTH EAST ,EAST SUSSEX HEALTHCARE NHS TRUST,8884.0,0.0,2226.0,806.0,0.0,1204.0,3051.0,0.0,48.0,0.0,0.0,0.0,107.0,0.0,3416.0,0.0,0.0,597.0,June,2023,,,,,,,11110.0
MSitAE-JUNE-2023,RXN,NHS ENGLAND NORTH WEST ,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,12026.0,0.0,4000.0,199.0,0.0,60.0,4084.0,0.0,127.0,33.0,0.0,6.0,1256.0,69.0,2966.0,0.0,213.0,1354.0,June,2023,,,,,,,16026.0
MSitAE-JUNE-2023,RXP,NHS ENGLAND NORTH EAST AND YORKSHIRE ,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,13007.0,0.0,4379.0,0.0,0.0,6100.0,6483.0,0.0,0.0,0.0,0.0,0.0,1614.0,11.0,3980.0,0.0,0.0,712.0,June,2023,,,,,,,17386.0
MSitAE-JUNE-2023,RXW,NHS ENGLAND MIDLANDS ,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,10784.0,0.0,2080.0,91.0,0.0,310.0,5811.0,0.0,322.0,20.0,0.0,5.0,573.0,525.0,2661.0,0.0,47.0,2075.0,June,2023,,,,,,,12864.0
MSitAE-JUNE-2023,RY2,NHS ENGLAND NORTH WEST ,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,0.0,0.0,3054.0,0.0,0.0,117.0,0.0,0.0,49.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,June,2023,,,,,,,3054.0
MSitAE-JUNE-2023,R1D,NHS ENGLAND MIDLANDS ,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,0.0,0.0,3810.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,June,2023,,,,,,,3810.0
MSitAE-JUNE-2023,R1H,NHS ENGLAND LONDON,BARTS HEALTH NHS TRUST,23852.0,914.0,18228.0,0.0,0.0,0.0,9674.0,14.0,3158.0,0.0,0.0,0.0,1455.0,381.0,5231.0,0.0,0.0,1092.0,June,2023,,,,,,,42994.0
MSitAE-JUNE-2023,RAL,NHS ENGLAND LONDON,ROYAL FREE LONDON NHS FOUNDATION TRUST,16339.0,0.0,8927.0,0.0,0.0,0.0,6484.0,0.0,409.0,0.0,0.0,0.0,1090.0,501.0,4036.0,0.0,0.0,512.0,June,2023,,,,,,,25266.0
MSitAE-JUNE-2023,RAT,NHS ENGLAND LONDON,NORTH EAST LONDON NHS FOUNDATION TRUST,0.0,0.0,2323.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,June,2023,,,,,,,2323.0
MSitAE-JUNE-2023,RBV,NHS ENGLAND NORTH WEST ,THE CHRISTIE NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624.0,June,2023,,,,,,,0.0
MSitAE-JUNE-2023,RCF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,AIREDALE NHS FOUNDATION TRUST,5704.0,259.0,8.0,378.0,0.0,0.0,1956.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,1432.0,0.0,0.0,552.0,June,2023,,,,,,,5971.0
MSitAE-JUNE-2023,RD1,NHS ENGLAND SOUTH WEST ,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,7960.0,0.0,0.0,0.0,0.0,0.0,3357.0,0.0,0.0,0.0,0.0,0.0,530.0,50.0,2371.0,0.0,5.0,1346.0,June,2023,,,,,,,7960.0
MSitAE-JUNE-2023,RD8,NHS ENGLAND EAST OF ENGLAND ,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,8223.0,0.0,4990.0,556.0,0.0,122.0,3139.0,0.0,196.0,224.0,0.0,0.0,690.0,0.0,1747.0,0.0,0.0,418.0,June,2023,,,,,,,13213.0
MSitAE-JUNE-2023,RDR,NHS ENGLAND SOUTH EAST ,SUSSEX COMMUNITY NHS FOUNDATION TRUST,0.0,0.0,12689.0,0.0,0.0,0.0,0.0,0.0,343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,June,2023,,,,,,,12689.0
MSitAE-JUNE-2023,RGP,NHS ENGLAND EAST OF ENGLAND ,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7155.0,0.0,1105.0,91.0,0.0,1.0,2471.0,0.0,0.0,18.0,0.0,0.0,569.0,165.0,1622.0,0.0,0.0,466.0,June,2023,,,,,,,8260.0
MSitAE-JUNE-2023,RH5,NHS ENGLAND SOUTH WEST ,SOMERSET NHS FOUNDATION TRUST,12472.0,0.0,9355.0,0.0,0.0,0.0,5146.0,0.0,286.0,0.0,0.0,0.0,429.0,21.0,3193.0,0.0,0.0,1638.0,June,2023,,,,,,,21827.0
MSitAE-JUNE-2023,RJ6,NHS ENGLAND LONDON,CROYDON HEALTH SERVICES NHS TRUST,12860.0,0.0,4417.0,0.0,0.0,0.0,5185.0,0.0,0.0,0.0,0.0,0.0,364.0,536.0,1280.0,0.0,0.0,138.0,June,2023,,,,,,,17277.0
MSitAE-JUNE-2023,RJ7,NHS ENGLAND LONDON,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,8568.0,0.0,3167.0,847.0,0.0,0.0,3407.0,0.0,0.0,176.0,0.0,0.0,558.0,589.0,2430.0,0.0,0.0,773.0,June,2023,,,,,,,11735.0
MSitAE-JUNE-2023,RKE,NHS ENGLAND LONDON,WHITTINGTON HEALTH NHS TRUST,9098.0,0.0,0.0,0.0,0.0,0.0,3157.0,0.0,0.0,0.0,0.0,0.0,316.0,195.0,953.0,0.0,0.0,69.0,June,2023,,,,,,,9098.0
MSitAE-JUNE-2023,RTF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,9227.0,0.0,10805.0,0.0,0.0,0.0,1917.0,0.0,12.0,0.0,0.0,0.0,33.0,0.0,5029.0,0.0,69.0,1050.0,June,2023,,,,,,,20032.0
MSitAE-JUNE-2023,RVR,NHS ENGLAND LONDON,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,13196.0,341.0,0.0,203.0,0.0,0.0,3399.0,0.0,0.0,28.0,0.0,0.0,599.0,366.0,1930.0,4.0,0.0,108.0,June,2023,,,,,,,13537.0
MSitAE-JUNE-2023,RWG,NHS ENGLAND EAST OF ENGLAND ,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,7539.0,0.0,7384.0,0.0,0.0,1149.0,3811.0,0.0,488.0,0.0,0.0,26.0,892.0,0.0,3242.0,0.0,0.0,840.0,June,2023,,,,,,,14923.0
MSitAE-JUNE-2023,RWX,NHS ENGLAND SOUTH EAST ,BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST,0.0,0.0,1566.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,June,2023,,,,,,,1566.0
MSitAE-JUNE-2023,RYJ,NHS ENGLAND LONDON,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,12373.0,4086.0,7400.0,0.0,0.0,0.0,5555.0,23.0,158.0,0.0,0.0,0.0,978.0,49.0,3002.0,0.0,0.0,1135.0,June,2023,,,,,,,23859.0
MSitAE-JUNE-2023,Y03218,NHS ENGLAND LONDON,THE PINN UNREGISTERED WIC,0.0,0.0,824.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,June,2023,,,,,,,824.0
MSitAE-JUNE-2023,RN3,NHS ENGLAND SOUTH WEST ,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,5433.0,0.0,5187.0,0.0,0.0,213.0,2488.0,0.0,333.0,0.0,0.0,10.0,401.0,96.0,2197.0,0.0,0.0,1425.0,June,2023,,,,,,,10620.0
MSitAE-JUNE-2023,RNS,NHS ENGLAND MIDLANDS ,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,9020.0,702.0,1964.0,174.0,0.0,41.0,3787.0,13.0,62.0,50.0,0.0,4.0,442.0,582.0,1859.0,0.0,0.0,1230.0,June,2023,,,,,,,11686.0
MSitAE-JUNE-2023,NQT51,NHS ENGLAND SOUTH EAST ,STATION PLAZA HEALTH CENTRE,0.0,0.0,1386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,June,2023,,,,,,,1386.0
MSitAE-JUNE-2023,RM3,NHS ENGLAND NORTH WEST ,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,25177.0,0.0,7313.0,0.0,0.0,0.0,9989.0,0.0,165.0,0.0,0.0,0.0,1152.0,243.0,6576.0,0.0,341.0,1822.0,June,2023,,,,,,,32490.0
MSitAE-JUNE-2023,RMC,NHS ENGLAND NORTH WEST ,BOLTON NHS FOUNDATION TRUST,9931.0,0.0,1511.0,31.0,0.0,12.0,3488.0,0.0,176.0,9.0,0.0,0.0,503.0,454.0,1983.0,0.0,68.0,705.0,June,2023,,,,,,,11442.0
MSitAE-JUNE-2023,RNU,NHS ENGLAND SOUTH EAST ,OXFORD HEALTH NHS FOUNDATION TRUST,0.0,0.0,4739.0,0.0,0.0,0.0,0.0,0.0,385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,June,2023,,,,,,,4739.0
MSitAE-JUNE-2023,RTH,NHS ENGLAND SOUTH EAST ,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,12017.0,1843.0,466.0,1239.0,0.0,102.0,4735.0,0.0,8.0,437.0,0.0,0.0,574.0,0.0,3803.0,135.0,9.0,4009.0,June,2023,,,,,,,14326.0
MSitAE-JUNE-2023,R0A,NHS ENGLAND NORTH WEST ,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,21596.0,3366.0,14633.0,1958.0,382.0,1020.0,7850.0,129.0,1650.0,515.0,9.0,252.0,2015.0,66.0,5503.0,184.0,376.0,488.0,June,2023,,,,,,,39595.0
MSitAE-JUNE-2023,RBL,NHS ENGLAND NORTH WEST ,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,8150.0,0.0,2771.0,162.0,0.0,178.0,4100.0,0.0,36.0,47.0,0.0,6.0,781.0,128.0,2040.0,0.0,0.0,1526.0,June,2023,,,,,,,10921.0
MSitAE-JUNE-2023,RGR,NHS ENGLAND EAST OF ENGLAND ,WEST SUFFOLK NHS FOUNDATION TRUST,6927.0,0.0,675.0,179.0,0.0,0.0,2031.0,0.0,0.0,55.0,0.0,0.0,334.0,80.0,1940.0,0.0,0.0,642.0,June,2023,,,,,,,7602.0
MSitAE-JUNE-2023,RHW,NHS ENGLAND SOUTH EAST ,ROYAL BERKSHIRE NHS FOUNDATION TRUST,12210.0,2489.0,0.0,469.0,0.0,0.0,3657.0,20.0,0.0,0.0,0.0,0.0,372.0,0.0,2335.0,1.0,0.0,803.0,June,2023,,,,,,,14699.0
MSitAE-JUNE-2023,RJR,NHS ENGLAND NORTH WEST ,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,6694.0,0.0,353.0,0.0,0.0,0.0,2643.0,0.0,5.0,0.0,0.0,0.0,319.0,495.0,1495.0,0.0,0.0,1107.0,June,2023,,,,,,,7047.0
MSitAE-JUNE-2023,RJ1,NHS ENGLAND LONDON,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,12893.0,823.0,2476.0,0.0,0.0,2013.0,4211.0,0.0,3.0,0.0,0.0,0.0,22.0,63.0,3490.0,0.0,0.0,936.0,June,2023,,,,,,,16192.0
MSitAE-JUNE-2023,RNQ,NHS ENGLAND MIDLANDS ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,9107.0,0.0,0.0,336.0,0.0,0.0,4493.0,0.0,0.0,0.0,0.0,0.0,1063.0,0.0,1954.0,0.0,0.0,160.0,June,2023,,,,,,,9107.0
MSitAE-JUNE-2023,RET,NHS ENGLAND NORTH WEST ,THE WALTON CENTRE NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,June,2023,,,,,,,0.0
MSitAE-JUNE-2023,RWF,NHS ENGLAND SOUTH EAST ,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,17855.0,0.0,2334.0,0.0,0.0,0.0,2355.0,0.0,13.0,0.0,0.0,0.0,682.0,0.0,5756.0,0.0,0.0,1207.0,June,2023,,,,,,,20189.0
MSitAE-JUNE-2023,RGT,NHS ENGLAND EAST OF ENGLAND ,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,9998.0,0.0,6770.0,99.0,0.0,49.0,5206.0,0.0,83.0,56.0,0.0,1.0,760.0,257.0,2635.0,0.0,23.0,557.0,June,2023,,,,,,,16768.0
MSitAE-JUNE-2023,RBN,NHS ENGLAND NORTH WEST ,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,10054.0,0.0,4456.0,140.0,0.0,0.0,4591.0,0.0,291.0,20.0,0.0,0.0,194.0,6.0,5101.0,0.0,0.0,512.0,June,2023,,,,,,,14510.0
