period,org_code,parent_org,org_name,a&e_attendances_type_1,a&e_attendances_type_2,a&e_attendances_other_a&e_department,a&e_attendances_booked_appointments_type_1,a&e_attendances_booked_appointments_type_2,a&e_attendances_booked_appointments_other_department,attendances_over_4hrs_type_1,attendances_over_4hrs_type_2,attendances_over_4hrs_other_department,attendances_over_4hrs_booked_appointments_type_1,attendances_over_4hrs_booked_appointments_type_2,attendances_over_4hrs_booked_appointments_other_department,patients_who_have_waited_4-12_hs_from_dta_to_admission,patients_who_have_waited_12+_hrs_from_dta_to_admission,emergency_admissions_via_a&e_-_type_1,emergency_admissions_via_a&e_-_type_2,emergency_admissions_via_a&e_-_other_a&e_department,other_emergency_admissions,month,year,percentage_seen_within_4_hours,number_of_a&e_attendances_type_1,number_of_a&e_attendances_type_2,number_of_a&e_attendances_other_a&e_department,number_of_attendances_over_4hrs_type_1,number_of_attendances_over_4hrs_type_2,number_of_attendances_over_4hrs_other_a&e_department,log_attendances
MSitAE-JULY-2019,RPC,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,379.0,July,2019,92.47943595769684,0.0,0.0,1325.0,0.0,0.0,5.0,8.538367426647644
MSitAE-JULY-2019,RJN,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),EAST CHESHIRE NHS TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,982.0,0.0,0.0,318.0,July,2019,92.47943595769684,4329.0,0.0,219.0,1132.0,0.0,0.0,8.538367426647644
MSitAE-JULY-2019,Y02147,NHS ENGLAND LONDON,URGENT CARE CENTRE (QMS),5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,July,2019,92.47943595769684,0.0,0.0,9757.0,0.0,0.0,184.0,8.538367426647644
MSitAE-JULY-2019,RW1,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",SOUTHERN HEALTH NHS FOUNDATION TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,189.0,July,2019,92.47943595769684,0.0,0.0,899.0,0.0,0.0,0.0,8.538367426647644
MSitAE-JULY-2019,Y03082,NHS ENGLAND LONDON,HAROLD WOOD WIC,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,July,2019,92.47943595769684,0.0,0.0,3326.0,0.0,0.0,381.0,8.538367426647644
MSitAE-JULY-2019,RWF,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,384.0,0.0,4407.0,0.0,0.0,621.0,July,2019,92.47943595769684,15158.0,0.0,2611.0,1202.0,0.0,16.0,8.538367426647644
MSitAE-JULY-2019,RQX,NHS ENGLAND LONDON,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,47.0,1.0,1629.0,0.0,0.0,224.0,July,2019,92.47943595769684,11106.0,0.0,0.0,718.0,0.0,0.0,8.538367426647644
MSitAE-JULY-2019,RXF,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),MID YORKSHIRE HOSPITALS NHS TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,806.0,0.0,4010.0,0.0,160.0,1039.0,July,2019,92.47943595769684,19072.0,0.0,4791.0,0.0,0.0,0.0,8.538367426647644
MSitAE-JULY-2019,RGP,NHS ENGLAND EAST OF ENGLAND (EAST),JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,112.0,1.0,1687.0,0.0,0.0,569.0,July,2019,92.47943595769684,7386.0,0.0,324.0,1067.0,0.0,8.0,8.538367426647644
MSitAE-JULY-2019,RNA,NHS ENGLAND MIDLANDS (WEST MIDLANDS),THE DUDLEY GROUP NHS FOUNDATION TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,609.0,0.0,2639.0,0.0,0.0,897.0,July,2019,92.47943595769684,9523.0,0.0,5748.0,1849.0,0.0,13.0,8.538367426647644
MSitAE-JULY-2019,Y02973,NHS ENGLAND LONDON,KINGS PARK SURGERY,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,July,2019,92.47943595769684,0.0,0.0,744.0,0.0,0.0,0.0,8.538367426647644
MSitAE-JULY-2019,RA4,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1572.0,0.0,0.0,508.0,July,2019,92.47943595769684,5264.0,0.0,0.0,224.0,0.0,0.0,8.538367426647644
MSitAE-JULY-2019,Y03571,NHS ENGLAND MIDLANDS (CENTRAL MIDLANDS),CORBY URGENT CARE CENTRE,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,July,2019,92.47943595769684,0.0,0.0,7254.0,0.0,0.0,1.0,8.538367426647644
MSitAE-JULY-2019,NLO01,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),NORTHERN DOCTORS URGENT CARE,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,July,2019,92.47943595769684,0.0,0.0,3992.0,0.0,0.0,121.0,8.538367426647644
MSitAE-JULY-2019,RW4,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),MERSEY CARE NHS FOUNDATION TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,July,2019,92.47943595769684,0.0,0.0,2244.0,0.0,0.0,0.0,8.538367426647644
MSitAE-JULY-2019,AAH,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),TETBURY HOSPITAL TRUST LTD,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,July,2019,92.47943595769684,0.0,0.0,250.0,0.0,0.0,4.0,8.538367426647644
MSitAE-JULY-2019,RAX,NHS ENGLAND LONDON,KINGSTON HOSPITAL NHS FOUNDATION TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,287.0,0.0,2449.0,0.0,54.0,503.0,July,2019,92.47943595769684,7277.0,1276.0,3516.0,1595.0,0.0,37.0,8.538367426647644
MSitAE-JULY-2019,RT3,NHS ENGLAND LONDON,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.0,July,2019,92.47943595769684,0.0,0.0,0.0,0.0,0.0,0.0,8.538367426647644
MSitAE-JULY-2019,RTP,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",SURREY AND SUSSEX HEALTHCARE NHS TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,333.0,0.0,2736.0,0.0,0.0,710.0,July,2019,92.47943595769684,9150.0,0.0,790.0,770.0,0.0,0.0,8.538367426647644
MSitAE-JULY-2019,RR7,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),GATESHEAD HEALTH NHS FOUNDATION TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,1794.0,0.0,0.0,313.0,July,2019,92.47943595769684,8310.0,0.0,2677.0,681.0,0.0,14.0,8.538367426647644
MSitAE-JULY-2019,RJC,NHS ENGLAND MIDLANDS (WEST MIDLANDS),SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1871.0,0.0,0.0,261.0,July,2019,92.47943595769684,6490.0,0.0,902.0,458.0,0.0,0.0,8.538367426647644
MSitAE-JULY-2019,RFF,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),BARNSLEY HOSPITAL NHS FOUNDATION TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,2612.0,0.0,0.0,523.0,July,2019,92.47943595769684,9178.0,0.0,0.0,601.0,0.0,0.0,8.538367426647644
MSitAE-JULY-2019,R0A,NHS ENGLAND NORTH WEST (GREATER MANCHESTER),MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,952.0,0.0,6764.0,176.0,164.0,1302.0,July,2019,92.47943595769684,22952.0,3749.0,9877.0,5615.0,70.0,91.0,8.538367426647644
MSitAE-JULY-2019,Y04538,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",BRACKNELL URGENT CARE CENTRE WIC,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,July,2019,92.47943595769684,0.0,0.0,3868.0,0.0,0.0,0.0,8.538367426647644
MSitAE-JULY-2019,NQ108,NHS ENGLAND EAST OF ENGLAND (EAST),CLACTON HOSPITAL,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,July,2019,92.47943595769684,0.0,0.0,3325.0,0.0,0.0,2.0,8.538367426647644
MSitAE-JULY-2019,RY2,NHS ENGLAND NORTH WEST (GREATER MANCHESTER),BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,July,2019,92.47943595769684,0.0,0.0,8782.0,0.0,0.0,93.0,8.538367426647644
MSitAE-JULY-2019,RQ3,NHS ENGLAND MIDLANDS (WEST MIDLANDS),BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1089.0,0.0,0.0,228.0,July,2019,92.47943595769684,5059.0,0.0,0.0,596.0,0.0,0.0,8.538367426647644
MSitAE-JULY-2019,NTP11,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",SOUTHAMPTON NHS TREATMENT CENTRE,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,July,2019,92.47943595769684,0.0,0.0,4753.0,0.0,0.0,40.0,8.538367426647644
MSitAE-JULY-2019,RBT,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,2472.0,0.0,0.0,799.0,July,2019,92.47943595769684,6385.0,0.0,2594.0,1886.0,0.0,10.0,8.538367426647644
MSitAE-JULY-2019,E84069,NHS ENGLAND LONDON,BELMONT HEALTH CENTRE,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,July,2019,92.47943595769684,0.0,0.0,1585.0,0.0,0.0,0.0,8.538367426647644
MSitAE-JULY-2019,DT301,NHS ENGLAND EAST OF ENGLAND (EAST),HERTS URGENT CARE (ASCOTS LANE),5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,July,2019,92.47943595769684,0.0,0.0,2407.0,0.0,0.0,1.0,8.538367426647644
MSitAE-JULY-2019,RJL,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,453.0,0.0,3074.0,0.0,0.0,578.0,July,2019,92.47943595769684,13507.0,0.0,0.0,2899.0,0.0,0.0,8.538367426647644
MSitAE-JULY-2019,RGN,NHS ENGLAND EAST OF ENGLAND (EAST),NORTH WEST ANGLIA NHS FOUNDATION TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,167.0,0.0,3729.0,0.0,18.0,1691.0,July,2019,92.47943595769684,14043.0,0.0,899.0,2222.0,0.0,1.0,8.538367426647644
MSitAE-JULY-2019,RAJ,NHS ENGLAND EAST OF ENGLAND (EAST),SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,2492.0,0.0,382.0,1237.0,July,2019,92.47943595769684,7561.0,0.0,1991.0,1527.0,0.0,92.0,8.538367426647644
MSitAE-JULY-2019,Y02676,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",BRIGHTON STATION HEALTH CENTRE,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,July,2019,92.47943595769684,0.0,0.0,2263.0,0.0,0.0,0.0,8.538367426647644
MSitAE-JULY-2019,RL4,NHS ENGLAND MIDLANDS (WEST MIDLANDS),THE ROYAL WOLVERHAMPTON NHS TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,204.0,0.0,2976.0,0.0,0.0,974.0,July,2019,92.47943595769684,12879.0,0.0,8882.0,2118.0,0.0,84.0,8.538367426647644
MSitAE-JULY-2019,RWP,NHS ENGLAND MIDLANDS (WEST MIDLANDS),WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,1298.0,61.0,3234.0,0.0,0.0,1097.0,July,2019,92.47943595769684,11889.0,0.0,6988.0,4372.0,0.0,19.0,8.538367426647644
MSitAE-JULY-2019,RNS,NHS ENGLAND MIDLANDS (CENTRAL MIDLANDS),NORTHAMPTON GENERAL HOSPITAL NHS TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,513.0,0.0,2367.0,0.0,0.0,1302.0,July,2019,92.47943595769684,9353.0,1248.0,1547.0,1969.0,6.0,0.0,8.538367426647644
MSitAE-JULY-2019,RWD,NHS ENGLAND MIDLANDS (CENTRAL MIDLANDS),UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,1538.0,0.0,4313.0,0.0,0.0,1254.0,July,2019,92.47943595769684,13191.0,0.0,2614.0,5208.0,0.0,0.0,8.538367426647644
MSitAE-JULY-2019,RTE,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,316.0,0.0,3835.0,0.0,0.0,757.0,July,2019,92.47943595769684,14066.0,0.0,0.0,1616.0,0.0,0.0,8.538367426647644
MSitAE-JULY-2019,NTPAD,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",ST MARY'S NHS TREATMENT CENTRE,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,July,2019,92.47943595769684,0.0,0.0,5390.0,0.0,0.0,191.0,8.538367426647644
MSitAE-JULY-2019,RJ7,NHS ENGLAND LONDON,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,345.0,2.0,4066.0,0.0,0.0,926.0,July,2019,92.47943595769684,13861.0,0.0,1572.0,2097.0,0.0,6.0,8.538367426647644
MSitAE-JULY-2019,NQ106,NHS ENGLAND EAST OF ENGLAND (EAST),FRYATT HOSPITAL,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,July,2019,92.47943595769684,0.0,0.0,766.0,0.0,0.0,0.0,8.538367426647644
MSitAE-JULY-2019,RHM,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,124.0,5.0,3254.0,23.0,0.0,1938.0,July,2019,92.47943595769684,10246.0,1663.0,0.0,2069.0,106.0,0.0,8.538367426647644
MSitAE-JULY-2019,RLT,NHS ENGLAND MIDLANDS (WEST MIDLANDS),GEORGE ELIOT HOSPITAL NHS TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,307.0,0.0,1491.0,66.0,0.0,0.0,July,2019,92.47943595769684,8210.0,0.0,0.0,1193.0,0.0,0.0,8.538367426647644
MSitAE-JULY-2019,RAE,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,320.0,0.0,2880.0,0.0,124.0,1642.0,July,2019,92.47943595769684,11197.0,0.0,1151.0,2404.0,0.0,4.0,8.538367426647644
MSitAE-JULY-2019,RTK,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,471.0,4.0,1961.0,0.0,0.0,339.0,July,2019,92.47943595769684,9664.0,0.0,0.0,2056.0,0.0,0.0,8.538367426647644
MSitAE-JULY-2019,R0B,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,4375.0,41.0,0.0,895.0,July,2019,92.47943595769684,14690.0,2278.0,4079.0,2540.0,144.0,19.0,8.538367426647644
MSitAE-JULY-2019,RCD,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),HARROGATE AND DISTRICT NHS FOUNDATION TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1171.0,0.0,0.0,494.0,July,2019,92.47943595769684,4842.0,0.0,897.0,396.0,0.0,1.0,8.538367426647644
MSitAE-JULY-2019,AXG,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),WILTSHIRE HEALTH & CARE,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,July,2019,92.47943595769684,0.0,0.0,3552.0,0.0,0.0,149.0,8.538367426647644
MSitAE-JULY-2019,RNQ,NHS ENGLAND MIDLANDS (CENTRAL MIDLANDS),KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,424.0,0.0,2557.0,0.0,0.0,382.0,July,2019,92.47943595769684,8685.0,0.0,0.0,0.0,0.0,0.0,8.538367426647644
MSitAE-JULY-2019,R1F,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",ISLE OF WIGHT NHS TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,500.0,4.0,908.0,0.0,0.0,291.0,July,2019,92.47943595769684,4433.0,0.0,946.0,1234.0,0.0,0.0,8.538367426647644
MSitAE-JULY-2019,RMC,NHS ENGLAND NORTH WEST (GREATER MANCHESTER),BOLTON NHS FOUNDATION TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,299.0,0.0,2245.0,0.0,27.0,664.0,July,2019,92.47943595769684,10295.0,0.0,1044.0,1566.0,0.0,8.0,8.538367426647644
MSitAE-JULY-2019,RM1,NHS ENGLAND EAST OF ENGLAND (EAST),NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,843.0,4.0,3115.0,0.0,0.0,1988.0,July,2019,92.47943595769684,11896.0,0.0,1431.0,3618.0,0.0,6.0,8.538367426647644
MSitAE-JULY-2019,RBV,NHS ENGLAND NORTH WEST (GREATER MANCHESTER),THE CHRISTIE NHS FOUNDATION TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502.0,July,2019,92.47943595769684,0.0,0.0,0.0,0.0,0.0,0.0,8.538367426647644
MSitAE-JULY-2019,RRF,NHS ENGLAND NORTH WEST (GREATER MANCHESTER),"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,2862.0,0.0,0.0,402.0,July,2019,92.47943595769684,7582.0,0.0,5359.0,617.0,0.0,49.0,8.538367426647644
MSitAE-JULY-2019,R1H,NHS ENGLAND LONDON,BARTS HEALTH NHS TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,1715.0,6.0,8427.0,0.0,0.0,1974.0,July,2019,92.47943595769684,27522.0,977.0,16377.0,5812.0,12.0,176.0,8.538367426647644
MSitAE-JULY-2019,AC008,NHS ENGLAND NORTH WEST (LANCASHIRE AND SOUTH CUMBRIA),ROSSENDALE MINOR INJURIES UNIT,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,July,2019,92.47943595769684,0.0,0.0,1274.0,0.0,0.0,6.0,8.538367426647644
MSitAE-JULY-2019,RDZ,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,2533.0,6.0,0.0,996.0,July,2019,92.47943595769684,7676.0,1399.0,704.0,1579.0,0.0,1.0,8.538367426647644
MSitAE-JULY-2019,RAT,NHS ENGLAND LONDON,NORTH EAST LONDON NHS FOUNDATION TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,July,2019,92.47943595769684,0.0,0.0,5331.0,0.0,0.0,53.0,8.538367426647644
MSitAE-JULY-2019,RBL,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,601.0,0.0,2400.0,0.0,0.0,1829.0,July,2019,92.47943595769684,7813.0,0.0,3794.0,2096.0,0.0,1.0,8.538367426647644
MSitAE-JULY-2019,RX1,NHS ENGLAND MIDLANDS (NORTH MIDLANDS),NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,1389.0,1.0,4496.0,0.0,0.0,3055.0,July,2019,92.47943595769684,16688.0,1813.0,322.0,0.0,0.0,0.0,8.538367426647644
MSitAE-JULY-2019,RTV,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),NORTH WEST BOROUGHS HEALTHCARE NHS FOUNDATION TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,July,2019,92.47943595769684,0.0,0.0,10865.0,0.0,0.0,171.0,8.538367426647644
MSitAE-JULY-2019,RTF,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5132.0,0.0,42.0,810.0,July,2019,92.47943595769684,9501.0,0.0,11317.0,887.0,0.0,152.0,8.538367426647644
MSitAE-JULY-2019,RCU,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,719.0,0.0,0.0,207.0,July,2019,92.47943595769684,4784.0,0.0,185.0,114.0,0.0,0.0,8.538367426647644
MSitAE-JULY-2019,RHQ,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,476.0,0.0,3063.0,0.0,0.0,2880.0,July,2019,92.47943595769684,9653.0,1284.0,9273.0,3331.0,0.0,0.0,8.538367426647644
MSitAE-JULY-2019,RAS,NHS ENGLAND LONDON,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,873.0,12.0,1940.0,0.0,0.0,291.0,July,2019,92.47943595769684,5899.0,0.0,8565.0,2136.0,0.0,121.0,8.538367426647644
