period,org_code,parent_org,org_name,a&e_attendances_type_1,a&e_attendances_type_2,a&e_attendances_other_a&e_department,a&e_attendances_booked_appointments_type_1,a&e_attendances_booked_appointments_type_2,a&e_attendances_booked_appointments_other_department,attendances_over_4hrs_type_1,attendances_over_4hrs_type_2,attendances_over_4hrs_other_department,attendances_over_4hrs_booked_appointments_type_1,attendances_over_4hrs_booked_appointments_type_2,attendances_over_4hrs_booked_appointments_other_department,patients_who_have_waited_4-12_hs_from_dta_to_admission,patients_who_have_waited_12+_hrs_from_dta_to_admission,emergency_admissions_via_a&e_-_type_1,emergency_admissions_via_a&e_-_type_2,emergency_admissions_via_a&e_-_other_a&e_department,other_emergency_admissions,month,year,number_of_a&e_attendances_type_1,number_of_a&e_attendances_type_2,number_of_a&e_attendances_other_a&e_department,number_of_attendances_over_4hrs_type_1,number_of_attendances_over_4hrs_type_2,number_of_attendances_over_4hrs_other_a&e_department,total_a&e_attendances,date,attendance_zscore,is_outlier,is_anomaly,season,attendance_rolling_avg,attendance_lag_1
MSitAE-SEPTEMBER-2024,RH8,NHS ENGLAND SOUTH WEST ,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,12118.0,0.0,4225.0,1109.0,0.0,64.0,4581.0,0.0,33.0,327.0,0.0,1.0,1330.0,31.0,3836.0,0.0,0.0,2141.0,9,2024,,,,,,,16343.0,2024-09-01,0.0175990899588524,0,0,Autumn,12566.666666666666,17256.0
MSitAE-SEPTEMBER-2024,RGT,NHS ENGLAND EAST OF ENGLAND ,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,10326.0,0.0,5689.0,269.0,0.0,261.0,5112.0,0.0,139.0,88.0,0.0,21.0,605.0,397.0,2733.0,0.0,23.0,470.0,9,2024,,,,,,,16015.0,2024-09-01,0.0200895724776557,0,0,Autumn,16538.0,16343.0
MSitAE-SEPTEMBER-2024,RFS,NHS ENGLAND MIDLANDS ,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,6907.0,0.0,5664.0,249.0,0.0,105.0,3635.0,0.0,241.0,119.0,0.0,34.0,940.0,99.0,2468.0,0.0,300.0,568.0,9,2024,,,,,,,12571.0,2024-09-01,0.0462396389250905,0,0,Autumn,14976.333333333334,16015.0
MSitAE-SEPTEMBER-2024,RFR,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE ROTHERHAM NHS FOUNDATION TRUST,8327.0,0.0,0.0,0.0,0.0,0.0,2924.0,0.0,0.0,0.0,0.0,0.0,481.0,6.0,1887.0,0.0,0.0,360.0,9,2024,,,,,,,8327.0,2024-09-01,0.0784640529793626,0,0,Autumn,12304.333333333334,12571.0
MSitAE-SEPTEMBER-2024,RDU,NHS ENGLAND SOUTH EAST ,FRIMLEY HEALTH NHS FOUNDATION TRUST,22006.0,968.0,10346.0,0.0,0.0,0.0,10332.0,0.0,107.0,0.0,0.0,0.0,1910.0,247.0,5936.0,0.0,0.0,105.0,9,2024,,,,,,,33320.0,2024-09-01,0.1113061591927445,0,0,Autumn,18072.666666666668,8327.0
MSitAE-SEPTEMBER-2024,RH5,NHS ENGLAND SOUTH WEST ,SOMERSET NHS FOUNDATION TRUST,12678.0,0.0,9108.0,0.0,0.0,1.0,5198.0,0.0,198.0,0.0,0.0,0.0,417.0,53.0,2057.0,0.0,0.0,2955.0,9,2024,,,,,,,21786.0,2024-09-01,0.0237292525711671,0,0,Autumn,21144.333333333332,33320.0
MSitAE-SEPTEMBER-2024,RD8,NHS ENGLAND EAST OF ENGLAND ,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,8258.0,0.0,4584.0,431.0,0.0,135.0,3361.0,0.0,59.0,205.0,0.0,0.0,582.0,0.0,1980.0,0.0,0.0,405.0,9,2024,,,,,,,12842.0,2024-09-01,0.0441819536732744,0,0,Autumn,22649.333333333332,21786.0
MSitAE-SEPTEMBER-2024,RAP,NHS ENGLAND LONDON,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,7912.0,483.0,6512.0,82.0,2.0,92.0,3898.0,3.0,574.0,32.0,0.0,7.0,300.0,791.0,1375.0,0.0,187.0,43.0,9,2024,,,,,,,14907.0,2024-09-01,0.0285025439131254,0,0,Autumn,16511.666666666668,12842.0
MSitAE-SEPTEMBER-2024,RAE,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,8960.0,1219.0,3022.0,0.0,0.0,0.0,2273.0,0.0,0.0,0.0,0.0,0.0,729.0,55.0,2590.0,0.0,42.0,1363.0,9,2024,,,,,,,13201.0,2024-09-01,0.0414560901847061,0,0,Autumn,13650.0,14907.0
MSitAE-SEPTEMBER-2024,R1K,NHS ENGLAND LONDON,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,12797.0,0.0,14079.0,0.0,0.0,0.0,6832.0,0.0,81.0,0.0,0.0,0.0,756.0,576.0,6418.0,0.0,0.0,285.0,9,2024,,,,,,,26876.0,2024-09-01,0.0623772892196697,0,0,Autumn,18328.0,13201.0
MSitAE-SEPTEMBER-2024,R0D,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,12978.0,0.0,4777.0,0.0,0.0,0.0,4879.0,0.0,0.0,0.0,0.0,0.0,752.0,128.0,3915.0,0.0,0.0,2245.0,9,2024,,,,,,,17755.0,2024-09-01,0.0068778664327845,0,0,Autumn,19277.333333333332,26876.0
MSitAE-SEPTEMBER-2024,R0B,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,11215.0,1228.0,5828.0,458.0,0.0,1285.0,4778.0,38.0,161.0,202.0,0.0,44.0,403.0,2.0,4324.0,24.0,0.0,1216.0,9,2024,,,,,,,18271.0,2024-09-01,0.0029599122263744,0,0,Autumn,20967.333333333332,17755.0
MSitAE-SEPTEMBER-2024,NNJ15,NHS ENGLAND MIDLANDS ,OAKHAM,0.0,0.0,72.0,0.0,0.0,353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2024,,,,,,,72.0,2024-09-01,0.1411437273474155,0,0,Autumn,12032.666666666666,18271.0
MSitAE-SEPTEMBER-2024,NNJ14,NHS ENGLAND MIDLANDS ,OADBY,0.0,0.0,482.0,0.0,0.0,2161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2024,,,,,,,482.0,2024-09-01,0.1380306241989113,0,0,Autumn,6275.0,72.0
MSitAE-SEPTEMBER-2024,NNJ13,NHS ENGLAND MIDLANDS ,MELTON MOWBRAY,0.0,0.0,58.0,0.0,0.0,341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2024,,,,,,,58.0,2024-09-01,0.1412500284305351,0,0,Autumn,204.0,482.0
MSitAE-SEPTEMBER-2024,RDR,NHS ENGLAND SOUTH EAST ,SUSSEX COMMUNITY NHS FOUNDATION TRUST,0.0,0.0,11533.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9,2024,,,,,,,11533.0,2024-09-01,0.054121104944962,0,0,Autumn,4024.3333333333335,58.0
MSitAE-SEPTEMBER-2024,RCU,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,4336.0,0.0,327.0,272.0,0.0,17.0,313.0,0.0,0.0,21.0,0.0,0.0,11.0,0.0,1071.0,0.0,0.0,90.0,9,2024,,,,,,,4663.0,2024-09-01,0.1062845650186777,0,0,Autumn,5418.0,11533.0
MSitAE-SEPTEMBER-2024,Y07709,NHS ENGLAND SOUTH EAST ,READING URGENT CARE CENTRE,0.0,0.0,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2024,,,,,,,2050.0,2024-09-01,0.1261249028895101,0,0,Autumn,6082.0,4663.0
MSitAE-SEPTEMBER-2024,RLQ,NHS ENGLAND MIDLANDS ,WYE VALLEY NHS TRUST,5902.0,1183.0,156.0,125.0,0.0,0.0,2484.0,0.0,0.0,38.0,0.0,0.0,454.0,284.0,1438.0,0.0,0.0,152.0,9,2024,,,,,,,7241.0,2024-09-01,0.0867099798556443,0,0,Autumn,4651.333333333333,2050.0
MSitAE-SEPTEMBER-2024,RCD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,5056.0,0.0,1016.0,358.0,0.0,28.0,1506.0,0.0,0.0,76.0,0.0,0.0,135.0,3.0,1095.0,0.0,0.0,278.0,9,2024,,,,,,,6072.0,2024-09-01,0.0955861202961354,0,0,Autumn,5121.0,7241.0
MSitAE-SEPTEMBER-2024,L83087,NHS ENGLAND SOUTH WEST ,OKEHAMPTON MEDICAL CENTRE,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2024,,,,,,,75.0,2024-09-01,0.1411209485438898,0,0,Autumn,4462.666666666667,6072.0
MSitAE-SEPTEMBER-2024,NNF16,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRIDLINGTON HOSPITAL,0.0,0.0,1526.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2024,,,,,,,1526.0,2024-09-01,0.1301036005719886,0,0,Autumn,2557.6666666666665,75.0
MSitAE-SEPTEMBER-2024,NNF09,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRANSHOLME HEALTH CENTRE,0.0,0.0,3454.0,0.0,0.0,0.0,0.0,0.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2024,,,,,,,3454.0,2024-09-01,0.1154644228395106,0,0,Autumn,1685.0,1526.0
MSitAE-SEPTEMBER-2024,ARN03,NHS ENGLAND NORTH EAST AND YORKSHIRE ,LOCAL CARE DIRECT,0.0,0.0,1937.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2024,,,,,,,1937.0,2024-09-01,0.1269829044889759,0,0,Autumn,2305.6666666666665,3454.0
MSitAE-SEPTEMBER-2024,AQN04,NHS ENGLAND SOUTH EAST ,PHL LYMINGTON UTC,0.0,0.0,2805.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2024,,,,,,,2805.0,2024-09-01,0.1203922373355574,0,0,Autumn,2732.0,1937.0
MSitAE-SEPTEMBER-2024,Y02428,NHS ENGLAND EAST OF ENGLAND ,PUTNOE WALK IN CENTRE,0.0,0.0,2396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2024,,,,,,,2396.0,2024-09-01,0.123497747549553,0,0,Autumn,2379.3333333333335,2805.0
MSitAE-SEPTEMBER-2024,RY8,NHS ENGLAND MIDLANDS ,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST,0.0,0.0,5893.0,0.0,0.0,1365.0,0.0,0.0,33.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2024,,,,,,,5893.0,2024-09-01,0.0969452555731652,0,0,Autumn,3698.0,2396.0
MSitAE-SEPTEMBER-2024,RY2,NHS ENGLAND NORTH WEST ,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,0.0,0.0,2779.0,0.0,0.0,136.0,0.0,0.0,24.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2024,,,,,,,2779.0,2024-09-01,0.1205896536327796,0,0,Autumn,3689.3333333333335,5893.0
MSitAE-SEPTEMBER-2024,RXW,NHS ENGLAND MIDLANDS ,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,10075.0,0.0,2289.0,0.0,0.0,0.0,5745.0,0.0,170.0,0.0,0.0,0.0,484.0,587.0,3078.0,0.0,164.0,2030.0,9,2024,,,,,,,12364.0,2024-09-01,0.0478113763683597,0,0,Autumn,7012.0,2779.0
MSitAE-SEPTEMBER-2024,RWF,NHS ENGLAND SOUTH EAST ,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,17850.0,0.0,2125.0,915.0,0.0,154.0,3382.0,0.0,4.0,98.0,0.0,0.0,890.0,64.0,4902.0,0.0,0.0,893.0,9,2024,,,,,,,19975.0,2024-09-01,0.009978448176189,0,0,Autumn,11706.0,12364.0
MSitAE-SEPTEMBER-2024,RVW,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,4549.0,0.0,10963.0,0.0,0.0,0.0,2201.0,0.0,38.0,0.0,0.0,0.0,154.0,5.0,1614.0,0.0,525.0,2149.0,9,2024,,,,,,,15512.0,2024-09-01,0.0239088185354547,0,0,Autumn,15950.333333333334,19975.0
MSitAE-SEPTEMBER-2024,RTQ,NHS ENGLAND SOUTH WEST ,GLOUCESTERSHIRE HEALTH AND CARE NHS FOUNDATION TRUST,0.0,0.0,7270.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,9,2024,,,,,,,7270.0,2024-09-01,0.0864897847548965,0,0,Autumn,14252.333333333334,15512.0
MSitAE-SEPTEMBER-2024,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,12555.0,0.0,0.0,349.0,0.0,0.0,3472.0,0.0,0.0,0.0,0.0,0.0,378.0,85.0,1366.0,0.0,0.0,286.0,9,2024,,,,,,,12555.0,2024-09-01,0.0463611258772272,0,0,Autumn,11779.0,7270.0
MSitAE-SEPTEMBER-2024,RRF,NHS ENGLAND NORTH WEST ,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",7174.0,0.0,5104.0,0.0,0.0,0.0,3456.0,0.0,36.0,0.0,0.0,0.0,1175.0,457.0,3058.0,0.0,0.0,793.0,9,2024,,,,,,,12278.0,2024-09-01,0.0484643687360947,0,0,Autumn,10701.0,12555.0
MSitAE-SEPTEMBER-2024,RNQ,NHS ENGLAND MIDLANDS ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,9328.0,0.0,8057.0,330.0,0.0,0.0,3527.0,0.0,105.0,0.0,0.0,0.0,1356.0,0.0,1952.0,0.0,0.0,206.0,9,2024,,,,,,,17385.0,2024-09-01,0.0096872522009468,0,0,Autumn,14072.666666666666,12278.0
MSitAE-SEPTEMBER-2024,RNA,NHS ENGLAND MIDLANDS ,THE DUDLEY GROUP NHS FOUNDATION TRUST,9183.0,0.0,4014.0,0.0,0.0,666.0,2540.0,0.0,69.0,0.0,0.0,0.0,1939.0,71.0,3484.0,0.0,0.0,2250.0,9,2024,,,,,,,13197.0,2024-09-01,0.0414864619227403,0,0,Autumn,14286.666666666666,17385.0
MSitAE-SEPTEMBER-2024,RL4,NHS ENGLAND MIDLANDS ,THE ROYAL WOLVERHAMPTON NHS TRUST,12573.0,0.0,6635.0,81.0,0.0,719.0,3944.0,0.0,53.0,19.0,0.0,0.0,1168.0,253.0,5775.0,0.0,0.0,863.0,9,2024,,,,,,,19208.0,2024-09-01,0.0041546674081337,0,0,Autumn,16596.666666666668,13197.0
MSitAE-SEPTEMBER-2024,RJR,NHS ENGLAND NORTH WEST ,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,4835.0,0.0,2211.0,0.0,0.0,0.0,2496.0,0.0,155.0,0.0,0.0,0.0,239.0,648.0,1584.0,0.0,0.0,1266.0,9,2024,,,,,,,7046.0,2024-09-01,0.0881906020848109,0,0,Autumn,13150.333333333334,19208.0
MSitAE-SEPTEMBER-2024,RJL,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,8543.0,0.0,6157.0,0.0,0.0,360.0,4298.0,0.0,58.0,0.0,0.0,4.0,697.0,672.0,4995.0,0.0,0.0,412.0,9,2024,,,,,,,14700.0,2024-09-01,0.0300742813563946,0,0,Autumn,13651.333333333334,7046.0
MSitAE-SEPTEMBER-2024,RGR,NHS ENGLAND EAST OF ENGLAND ,WEST SUFFOLK NHS FOUNDATION TRUST,7550.0,0.0,635.0,69.0,0.0,0.0,2669.0,0.0,0.0,0.0,0.0,0.0,460.0,430.0,1848.0,0.0,0.0,382.0,9,2024,,,,,,,8185.0,2024-09-01,0.0795422496795763,0,0,Autumn,9977.0,14700.0
MSitAE-SEPTEMBER-2024,RGN,NHS ENGLAND EAST OF ENGLAND ,NORTH WEST ANGLIA NHS FOUNDATION TRUST,13806.0,0.0,4577.0,255.0,0.0,473.0,5236.0,0.0,222.0,84.0,0.0,13.0,509.0,732.0,3535.0,0.0,34.0,1405.0,9,2024,,,,,,,18383.0,2024-09-01,0.0021095035614172,0,0,Autumn,13756.0,8185.0
MSitAE-SEPTEMBER-2024,NNF94,NHS ENGLAND NORTH EAST AND YORKSHIRE ,EAST RIDING COMMUNITY HOSPITAL,0.0,0.0,2637.0,0.0,0.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2024,,,,,,,2637.0,2024-09-01,0.1216678503329932,0,0,Autumn,9735.0,18383.0
MSitAE-SEPTEMBER-2024,NR3,NHS ENGLAND MIDLANDS ,NOTTINGHAM CITYCARE PARTNERSHIP,0.0,0.0,4900.0,0.0,0.0,253.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2024,,,,,,,4900.0,2024-09-01,0.1044850395401521,0,0,Autumn,8640.0,2637.0
MSitAE-SEPTEMBER-2024,RCX,NHS ENGLAND EAST OF ENGLAND ,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",6549.0,0.0,1163.0,0.0,0.0,0.0,2687.0,0.0,0.0,0.0,0.0,0.0,264.0,87.0,2094.0,0.0,0.0,225.0,9,2024,,,,,,,7712.0,2024-09-01,0.0831337077021188,0,0,Autumn,5083.0,4900.0
MSitAE-SEPTEMBER-2024,RCF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,AIREDALE NHS FOUNDATION TRUST,5682.0,255.0,0.0,462.0,0.0,0.0,2290.0,0.0,0.0,0.0,0.0,0.0,420.0,93.0,1421.0,0.0,0.0,532.0,9,2024,,,,,,,5937.0,2024-09-01,0.0966111664547892,0,0,Autumn,6183.0,7712.0
MSitAE-SEPTEMBER-2024,RCB,NHS ENGLAND NORTH EAST AND YORKSHIRE ,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,10220.0,348.0,6615.0,0.0,0.0,0.0,5877.0,0.0,234.0,0.0,0.0,0.0,876.0,645.0,4299.0,0.0,0.0,1617.0,9,2024,,,,,,,17183.0,2024-09-01,0.0112210249716732,0,0,Autumn,10277.333333333334,5937.0
MSitAE-SEPTEMBER-2024,RC9,NHS ENGLAND EAST OF ENGLAND ,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,15695.0,0.0,7173.0,0.0,0.0,792.0,5895.0,0.0,0.0,0.0,0.0,0.0,80.0,6.0,4430.0,0.0,0.0,2162.0,9,2024,,,,,,,22868.0,2024-09-01,0.0319448077094146,0,0,Autumn,15329.333333333334,17183.0
MSitAE-SEPTEMBER-2024,RBD,NHS ENGLAND SOUTH WEST ,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,4224.0,0.0,0.0,327.0,0.0,3705.0,1431.0,0.0,0.0,76.0,0.0,7.0,200.0,45.0,1826.0,0.0,0.0,460.0,9,2024,,,,,,,4224.0,2024-09-01,0.1096178632679296,0,0,Autumn,14758.333333333334,22868.0
MSitAE-SEPTEMBER-2024,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,29860.0,0.0,5542.0,5.0,0.0,1.0,9787.0,0.0,208.0,2.0,0.0,0.0,3285.0,87.0,8684.0,0.0,224.0,1203.0,9,2024,,,,,,,35402.0,2024-09-01,0.1271146488395387,0,0,Autumn,20831.333333333332,4224.0
MSitAE-SEPTEMBER-2024,RA2,NHS ENGLAND SOUTH EAST ,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,6573.0,0.0,1514.0,596.0,0.0,7.0,1668.0,0.0,0.0,129.0,0.0,0.0,219.0,2.0,2356.0,0.0,0.0,994.0,9,2024,,,,,,,8087.0,2024-09-01,0.0802863572614138,0,0,Autumn,15904.333333333334,35402.0
MSitAE-SEPTEMBER-2024,AXG,NHS ENGLAND SOUTH WEST ,WILTSHIRE HEALTH & CARE,0.0,0.0,2529.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2024,,,,,,,2529.0,2024-09-01,0.1224878872599163,0,0,Autumn,15339.333333333334,8087.0
MSitAE-SEPTEMBER-2024,NLX,NHS ENGLAND SOUTH WEST ,SIRONA CARE & HEALTH,0.0,0.0,8415.0,0.0,0.0,352.0,0.0,0.0,503.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2024,,,,,,,8415.0,2024-09-01,0.0777958747426105,0,0,Autumn,6343.666666666667,2529.0
MSitAE-SEPTEMBER-2024,RXR,NHS ENGLAND NORTH WEST ,EAST LANCASHIRE HOSPITALS NHS TRUST,13080.0,0.0,10362.0,0.0,0.0,0.0,4577.0,0.0,581.0,0.0,0.0,0.0,431.0,1146.0,4211.0,0.0,65.0,1770.0,9,2024,,,,,,,23442.0,2024-09-01,0.0363031521173204,0,0,Autumn,11462.0,8415.0
MSitAE-SEPTEMBER-2024,RWP,NHS ENGLAND MIDLANDS ,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,12531.0,0.0,5773.0,127.0,0.0,13.0,5764.0,0.0,13.0,43.0,0.0,0.0,797.0,369.0,3329.0,0.0,0.0,887.0,9,2024,,,,,,,18304.0,2024-09-01,0.0027093453875924,0,0,Autumn,16720.333333333332,23442.0
MSitAE-SEPTEMBER-2024,RWG,NHS ENGLAND EAST OF ENGLAND ,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,7912.0,0.0,7595.0,0.0,0.0,834.0,2844.0,0.0,145.0,0.0,0.0,0.0,742.0,20.0,4144.0,0.0,0.0,541.0,9,2024,,,,,,,15507.0,2024-09-01,0.0239467832079974,0,0,Autumn,19084.333333333332,18304.0
MSitAE-SEPTEMBER-2024,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,5058.0,0.0,0.0,0.0,0.0,0.0,776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,862.0,0.0,0.0,308.0,9,2024,,,,,,,5058.0,2024-09-01,0.1032853558878017,0,0,Autumn,12956.333333333334,15507.0
MSitAE-SEPTEMBER-2024,R0A,NHS ENGLAND NORTH WEST ,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,23533.0,3004.0,11304.0,3290.0,428.0,976.0,10679.0,117.0,570.0,1411.0,13.0,87.0,3878.0,179.0,5452.0,137.0,168.0,455.0,9,2024,,,,,,,37841.0,2024-09-01,0.145633816105884,0,0,Autumn,19468.666666666668,5058.0
MSitAE-SEPTEMBER-2024,NV693,NHS ENGLAND NORTH WEST ,ROSSENDALE MIU & OOH,0.0,0.0,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2024,,,,,,,1050.0,2024-09-01,0.1337178373980568,0,0,Autumn,14649.666666666666,37841.0
MSitAE-SEPTEMBER-2024,NTPAD,NHS ENGLAND SOUTH EAST ,PRACTICE PLUS GROUP SURGICAL CENTRE - ST MARYS PORTSMOUTH,0.0,0.0,5201.0,0.0,0.0,233.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2024,,,,,,,5201.0,2024-09-01,0.1021995662530795,0,0,Autumn,14697.333333333334,1050.0
MSitAE-SEPTEMBER-2024,NNJ,NHS ENGLAND MIDLANDS ,DHU HEALTH CARE C.I.C,0.0,0.0,1811.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2024,,,,,,,1811.0,2024-09-01,0.1279396142370528,0,0,Autumn,2687.3333333333335,5201.0
MSitAE-SEPTEMBER-2024,REF,NHS ENGLAND SOUTH WEST ,ROYAL CORNWALL HOSPITALS NHS TRUST,6479.0,0.0,12187.0,0.0,0.0,0.0,4002.0,0.0,871.0,0.0,0.0,0.0,578.0,605.0,2341.0,0.0,56.0,1333.0,9,2024,,,,,,,18666.0,2024-09-01,3.929690450147686e-05,0,0,Autumn,8559.333333333334,1811.0
MSitAE-SEPTEMBER-2024,REP,NHS ENGLAND NORTH WEST ,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,0.0,1377.0,0.0,0.0,127.0,0.0,0.0,258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,14.0,9,2024,,,,,,,1377.0,2024-09-01,0.1312349478137621,0,0,Autumn,7284.666666666667,18666.0
MSitAE-SEPTEMBER-2024,RAS,NHS ENGLAND LONDON,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,6077.0,0.0,6253.0,0.0,0.0,0.0,3644.0,0.0,177.0,0.0,0.0,0.0,523.0,39.0,2431.0,0.0,0.0,125.0,9,2024,,,,,,,12330.0,2024-09-01,0.0480695361416503,0,0,Autumn,10791.0,1377.0
MSitAE-SEPTEMBER-2024,NNJ07,NHS ENGLAND MIDLANDS ,LOUGHBOROUGH URGENT CARE CENTRE,0.0,0.0,5362.0,0.0,0.0,551.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2024,,,,,,,5362.0,2024-09-01,0.1009771037972035,0,0,Autumn,6356.333333333333,12330.0
MSitAE-SEPTEMBER-2024,RXL,NHS ENGLAND NORTH WEST ,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,8420.0,0.0,9821.0,286.0,0.0,238.0,3917.0,0.0,59.0,100.0,0.0,0.0,362.0,721.0,2461.0,0.0,0.0,1367.0,9,2024,,,,,,,18241.0,2024-09-01,0.0031877002616308,0,0,Autumn,11977.666666666666,5362.0
MSitAE-SEPTEMBER-2024,DT301,NHS ENGLAND EAST OF ENGLAND ,HERTS URGENT CARE (ASCOTS LANE),0.0,0.0,2247.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2024,,,,,,,2247.0,2024-09-01,0.1246290947913264,0,0,Autumn,8616.666666666666,18241.0
MSitAE-SEPTEMBER-2024,AJN,NHS ENGLAND NORTH EAST AND YORKSHIRE ,WORKINGTON HEALTH LIMITED,0.0,0.0,307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2024,,,,,,,307.0,2024-09-01,0.139359387737907,0,0,Autumn,6931.666666666667,2247.0
