period,org_code,parent_org,org_name,a&e_attendances_type_1,a&e_attendances_type_2,a&e_attendances_other_a&e_department,a&e_attendances_booked_appointments_type_1,a&e_attendances_booked_appointments_type_2,a&e_attendances_booked_appointments_other_department,attendances_over_4hrs_type_1,attendances_over_4hrs_type_2,attendances_over_4hrs_other_department,attendances_over_4hrs_booked_appointments_type_1,attendances_over_4hrs_booked_appointments_type_2,attendances_over_4hrs_booked_appointments_other_department,patients_who_have_waited_4-12_hs_from_dta_to_admission,patients_who_have_waited_12+_hrs_from_dta_to_admission,emergency_admissions_via_a&e_-_type_1,emergency_admissions_via_a&e_-_type_2,emergency_admissions_via_a&e_-_other_a&e_department,other_emergency_admissions,month,year,number_of_a&e_attendances_type_1,number_of_a&e_attendances_type_2,number_of_a&e_attendances_other_a&e_department,number_of_attendances_over_4hrs_type_1,number_of_attendances_over_4hrs_type_2,number_of_attendances_over_4hrs_other_a&e_department,total_a&e_attendances,date,attendance_zscore,is_outlier,is_anomaly
MSitAE-NOVEMBER-2024,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,13190.0,0.0,0.0,429.0,0.0,0.0,4164.0,0.0,0.0,0.0,0.0,0.0,436.0,208.0,1359.0,0.0,0.0,261.0,November,2024,,,,,,,13190.0,2024-11-01,0.04153961246430015,0,0
MSitAE-NOVEMBER-2024,RQX,NHS ENGLAND LONDON,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,10909.0,0.0,0.0,6.0,0.0,0.0,2475.0,0.0,0.0,0.0,0.0,0.0,260.0,36.0,1823.0,0.0,0.0,318.0,November,2024,,,,,,,10909.0,2024-11-01,0.05885909607829513,0,0
MSitAE-NOVEMBER-2024,R0B,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,11925.0,1148.0,5849.0,586.0,0.0,1387.0,6023.0,20.0,324.0,274.0,0.0,46.0,770.0,11.0,4470.0,16.0,0.0,1443.0,November,2024,,,,,,,18922.0,2024-11-01,0.001983088138689427,0,0
MSitAE-NOVEMBER-2024,NQT51,NHS ENGLAND SOUTH EAST ,STATION PLAZA HEALTH CENTRE,0.0,0.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,November,2024,,,,,,,1008.0,2024-11-01,0.13403674064741583,0,0
MSitAE-NOVEMBER-2024,DT301,NHS ENGLAND EAST OF ENGLAND ,HERTS URGENT CARE (ASCOTS LANE),0.0,0.0,2106.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,November,2024,,,,,,,2106.0,2024-11-01,0.12569969855703156,0,0
MSitAE-NOVEMBER-2024,RY8,NHS ENGLAND MIDLANDS ,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST,0.0,0.0,6119.0,0.0,0.0,1810.0,0.0,0.0,36.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,November,2024,,,,,,,6119.0,2024-11-01,0.09522925237423373,0,0
MSitAE-NOVEMBER-2024,RV9,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HUMBER TEACHING NHS FOUNDATION TRUST,0.0,0.0,1013.0,0.0,0.0,30.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,November,2024,,,,,,,1013.0,2024-11-01,0.13399877597487309,0,0
MSitAE-NOVEMBER-2024,RTP,NHS ENGLAND SOUTH EAST ,SURREY AND SUSSEX HEALTHCARE NHS TRUST,11192.0,0.0,0.0,0.0,0.0,0.0,4397.0,0.0,0.0,0.0,0.0,0.0,659.0,549.0,3138.0,0.0,0.0,914.0,November,2024,,,,,,,11192.0,2024-11-01,0.05671029561237642,0,0
MSitAE-NOVEMBER-2024,RNU,NHS ENGLAND SOUTH EAST ,OXFORD HEALTH NHS FOUNDATION TRUST,0.0,0.0,3746.0,0.0,0.0,0.0,0.0,0.0,339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,November,2024,,,,,,,3746.0,2024-11-01,0.113247285963015,0,0
MSitAE-NOVEMBER-2024,RJN,NHS ENGLAND NORTH WEST ,EAST CHESHIRE NHS TRUST,4281.0,0.0,0.0,72.0,0.0,44.0,2006.0,0.0,0.0,0.0,0.0,0.0,171.0,168.0,881.0,0.0,0.0,236.0,November,2024,,,,,,,4281.0,2024-11-01,0.10918506600094254,0,0
MSitAE-NOVEMBER-2024,RFF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,9113.0,0.0,0.0,31.0,0.0,0.0,3569.0,0.0,0.0,0.0,0.0,0.0,470.0,0.0,2998.0,0.0,0.0,547.0,November,2024,,,,,,,9113.0,2024-11-01,0.07249600645564497,0,0
MSitAE-NOVEMBER-2024,RA2,NHS ENGLAND SOUTH EAST ,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,7022.0,0.0,1388.0,830.0,0.0,8.0,1933.0,0.0,0.0,198.0,0.0,0.0,182.0,3.0,2619.0,0.0,0.0,1098.0,November,2024,,,,,,,8410.0,2024-11-01,0.07783383941515329,0,0
MSitAE-NOVEMBER-2024,NTP11,NHS ENGLAND SOUTH EAST ,PRACTICE PLUS GROUP HOSPITAL - SOUTHAMPTON,0.0,0.0,5160.0,0.0,0.0,0.0,0.0,0.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,November,2024,,,,,,,5160.0,2024-11-01,0.10251087656793,0,0
MSitAE-NOVEMBER-2024,C82009,NHS ENGLAND MIDLANDS ,MARKET HARBOROUGH MED.CTR,0.0,0.0,282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,November,2024,,,,,,,282.0,2024-11-01,0.1395492111006207,0,0
MSitAE-NOVEMBER-2024,ACH01,NHS ENGLAND SOUTH EAST ,WHITSTABLE MEDICAL PRACTICE,0.0,0.0,5911.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,November,2024,,,,,,,5911.0,2024-11-01,0.09680858275201144,0,0
MSitAE-NOVEMBER-2024,Y03218,NHS ENGLAND LONDON,THE PINN UNREGISTERED WIC,0.0,0.0,1106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,November,2024,,,,,,,1106.0,2024-11-01,0.13329263306557826,0,0
MSitAE-NOVEMBER-2024,Y02428,NHS ENGLAND EAST OF ENGLAND ,PUTNOE WALK IN CENTRE,0.0,0.0,3372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,November,2024,,,,,,,3372.0,2024-11-01,0.11608704346921146,0,0
MSitAE-NOVEMBER-2024,RY7,NHS ENGLAND NORTH WEST ,WIRRAL COMMUNITY HEALTH AND CARE NHS FOUNDATION TRUST,0.0,0.0,4293.0,0.0,0.0,0.0,0.0,0.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,November,2024,,,,,,,4293.0,2024-11-01,0.10909395078683998,0,0
MSitAE-NOVEMBER-2024,RAX,NHS ENGLAND LONDON,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,7341.0,0.0,8383.0,0.0,0.0,0.0,3754.0,0.0,362.0,0.0,0.0,0.0,254.0,451.0,2363.0,0.0,194.0,295.0,November,2024,,,,,,,15724.0,2024-11-01,0.02229911641964286,0,0
MSitAE-NOVEMBER-2024,RWG,NHS ENGLAND EAST OF ENGLAND ,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,8588.0,0.0,7456.0,0.0,0.0,771.0,3719.0,0.0,330.0,0.0,0.0,0.0,847.0,21.0,4208.0,0.0,0.0,565.0,November,2024,,,,,,,16044.0,2024-11-01,0.019869377376907922,0,0
MSitAE-NOVEMBER-2024,RY5,NHS ENGLAND MIDLANDS ,LINCOLNSHIRE COMMUNITY HEALTH SERVICES NHS TRUST,0.0,0.0,7988.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,November,2024,,,,,,,7988.0,2024-11-01,0.08103805777775999,0,0
MSitAE-NOVEMBER-2024,RY4,NHS ENGLAND EAST OF ENGLAND ,HERTFORDSHIRE COMMUNITY NHS TRUST,0.0,0.0,1002.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,November,2024,,,,,,,1002.0,2024-11-01,0.1340822982544671,0,0
MSitAE-NOVEMBER-2024,RBT,NHS ENGLAND NORTH WEST ,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,7229.0,0.0,2646.0,0.0,0.0,48.0,4248.0,0.0,49.0,0.0,0.0,5.0,693.0,490.0,2460.0,0.0,0.0,1080.0,November,2024,,,,,,,9875.0,2024-11-01,0.0667101903601324,0,0
MSitAE-NOVEMBER-2024,NQTE4,NHS ENGLAND MIDLANDS ,SUMMERFIELD URGENT CARE CENTRE,0.0,0.0,3160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,November,2024,,,,,,,3160.0,2024-11-01,0.11769674558502337,0,0
MSitAE-NOVEMBER-2024,Y07709,NHS ENGLAND SOUTH EAST ,READING URGENT CARE CENTRE,0.0,0.0,1973.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,November,2024,,,,,,,1973.0,2024-11-01,0.12670955884666826,0,0
MSitAE-NOVEMBER-2024,Y02615,NHS ENGLAND MIDLANDS ,SOUTH BIRMINGHAM GP WALK IN CENTRE,0.0,0.0,7178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,November,2024,,,,,,,7178.0,2024-11-01,0.08718833472968279,0,0
MSitAE-NOVEMBER-2024,Y02532,NHS ENGLAND NORTH WEST ,MIRIAM MINOR EMERGENCY,0.0,0.0,1654.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,November,2024,,,,,,,1654.0,2024-11-01,0.12913170495489468,0,0
MSitAE-NOVEMBER-2024,RYF,NHS ENGLAND SOUTH WEST ,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,0.0,0.0,1581.0,0.0,0.0,17.0,0.0,0.0,95.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,November,2024,,,,,,,1581.0,2024-11-01,0.12968598917401858,0,0
MSitAE-NOVEMBER-2024,RW1,NHS ENGLAND SOUTH EAST ,HAMPSHIRE AND ISLE OF WIGHT HEALTHCARE NHS FOUNDATION TRUST,0.0,0.0,2822.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,November,2024,,,,,,,2822.0,2024-11-01,0.12026315744891214,0,0
MSitAE-NOVEMBER-2024,RK9,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,9116.0,151.0,4749.0,0.0,0.0,0.0,4665.0,0.0,93.0,0.0,0.0,0.0,567.0,604.0,2876.0,0.0,0.0,1468.0,November,2024,,,,,,,14016.0,2024-11-01,0.035267848560240594,0,0
MSitAE-NOVEMBER-2024,NTV0W,NHS ENGLAND SOUTH EAST ,WOKING WALK IN CENTRE,0.0,0.0,2435.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,November,2024,,,,,,,2435.0,2024-11-01,0.12320162310371971,0,0
MSitAE-NOVEMBER-2024,RA9,NHS ENGLAND SOUTH WEST ,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,6145.0,0.0,3036.0,470.0,0.0,152.0,2998.0,0.0,16.0,208.0,0.0,2.0,355.0,102.0,2155.0,0.0,0.0,1229.0,November,2024,,,,,,,9181.0,2024-11-01,0.0719796869090638,0,0
MSitAE-NOVEMBER-2024,NR3,NHS ENGLAND MIDLANDS ,NOTTINGHAM CITYCARE PARTNERSHIP,0.0,0.0,5559.0,0.0,0.0,271.0,0.0,0.0,358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,November,2024,,,,,,,5559.0,2024-11-01,0.09948129569901988,0,0
MSitAE-NOVEMBER-2024,NTV0B,NHS ENGLAND SOUTH EAST ,ASHFORD WALK-IN-CENTRE,0.0,0.0,2243.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,November,2024,,,,,,,2243.0,2024-11-01,0.12465946652936068,0,0
MSitAE-NOVEMBER-2024,RWY,NHS ENGLAND NORTH EAST AND YORKSHIRE ,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,15295.0,0.0,0.0,0.0,0.0,0.0,5422.0,0.0,0.0,0.0,0.0,0.0,1160.0,16.0,3104.0,0.0,0.0,316.0,November,2024,,,,,,,15295.0,2024-11-01,0.025556485323809386,0,0
MSitAE-NOVEMBER-2024,AAH,NHS ENGLAND SOUTH WEST ,TETBURY HOSPITAL TRUST LTD,0.0,0.0,516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,November,2024,,,,,,,516.0,2024-11-01,0.1377724644256208,0,0
MSitAE-NOVEMBER-2024,AQN04,NHS ENGLAND SOUTH EAST ,PHL LYMINGTON UTC,0.0,0.0,2593.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,November,2024,,,,,,,2593.0,2024-11-01,0.12200193945136933,0,0
Total,Total,Total,Total,1396858.0,46656.0,787566.0,31192.0,607.0,48350.0,605301.0,2007.0,27045.0,9021.0,9.0,556.0,94991.0,45791.0,408170.0,1267.0,4887.0,138521.0,November,2024,,,,,,,9376.0,2024-11-01,16.7987539046963,1,1
MSitAE-NOVEMBER-2024,L83087,NHS ENGLAND SOUTH WEST ,OKEHAMPTON MEDICAL CENTRE,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,November,2024,,,,,,,73.0,2024-11-01,0.14113613441290696,0,0
MSitAE-NOVEMBER-2024,NQT5F,NHS ENGLAND NORTH WEST ,SKELMERSDALE WALK IN CENTRE,0.0,0.0,1704.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,November,2024,,,,,,,1704.0,2024-11-01,0.12875205822946734,0,0
MSitAE-NOVEMBER-2024,NQT5H,NHS ENGLAND SOUTH WEST ,PAULTON MEMORIAL HOSPITAL,0.0,0.0,932.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,November,2024,,,,,,,932.0,2024-11-01,0.13461380367006537,0,0
MSitAE-NOVEMBER-2024,C82038,NHS ENGLAND MIDLANDS ,LATHAM HOUSE MEDICAL PRACTICE,0.0,0.0,303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,November,2024,,,,,,,303.0,2024-11-01,0.13938975947594123,0,0
MSitAE-DECEMBER-2024,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,6181.0,0.0,0.0,0.0,0.0,0.0,1180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,905.0,0.0,0.0,312.0,December,2024,,,,,,,6181.0,2024-12-01,0.09475849043470384,0,0
MSitAE-DECEMBER-2024,RYF,NHS ENGLAND SOUTH WEST ,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,0.0,0.0,1608.0,0.0,0.0,12.0,0.0,0.0,127.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,December,2024,,,,,,,1608.0,2024-12-01,0.1294809799422878,0,0
MSitAE-DECEMBER-2024,RR7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GATESHEAD HEALTH NHS FOUNDATION TRUST,6573.0,0.0,3274.0,26.0,0.0,3.0,3334.0,0.0,50.0,15.0,0.0,0.0,1227.0,30.0,1786.0,0.0,0.0,54.0,December,2024,,,,,,,9847.0,2024-12-01,0.0669227925263717,0,0
MSitAE-DECEMBER-2024,RVR,NHS ENGLAND LONDON,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,11728.0,282.0,1309.0,494.0,0.0,61.0,3726.0,0.0,117.0,64.0,0.0,2.0,357.0,741.0,2115.0,1.0,0.0,147.0,December,2024,,,,,,,13319.0,2024-12-01,0.04056012391269763,0,0
MSitAE-DECEMBER-2024,RTF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,10600.0,0.0,12302.0,0.0,0.0,0.0,3335.0,0.0,8.0,0.0,0.0,0.0,145.0,6.0,4033.0,0.0,28.0,491.0,December,2024,,,,,,,22902.0,2024-12-01,0.03220296748270522,0,0
MSitAE-DECEMBER-2024,RQX,NHS ENGLAND LONDON,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,11152.0,0.0,0.0,12.0,0.0,0.0,2904.0,0.0,0.0,0.0,0.0,0.0,275.0,30.0,1732.0,0.0,0.0,344.0,December,2024,,,,,,,11152.0,2024-12-01,0.057014012992718285,0,0
MSitAE-DECEMBER-2024,R0A,NHS ENGLAND NORTH WEST ,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,25547.0,2767.0,10609.0,3433.0,417.0,960.0,12940.0,68.0,705.0,1565.0,9.0,121.0,4259.0,462.0,5610.0,148.0,126.0,430.0,December,2024,,,,,,,38923.0,2024-12-01,0.1538493712441316,0,0
MSitAE-DECEMBER-2024,RM1,NHS ENGLAND EAST OF ENGLAND ,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,12479.0,0.0,8736.0,0.0,0.0,0.0,4166.0,0.0,1.0,0.0,0.0,0.0,1004.0,372.0,2611.0,0.0,0.0,1607.0,December,2024,,,,,,,21215.0,2024-12-01,0.019393686966786967,0,0
MSitAE-DECEMBER-2024,RD1,NHS ENGLAND SOUTH WEST ,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,8580.0,0.0,0.0,0.0,0.0,0.0,3891.0,0.0,0.0,0.0,0.0,0.0,798.0,142.0,2572.0,0.0,8.0,1699.0,December,2024,,,,,,,8580.0,2024-12-01,0.07654304054870036,0,0
MSitAE-DECEMBER-2024,RBL,NHS ENGLAND NORTH WEST ,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,7469.0,0.0,3156.0,0.0,0.0,216.0,4066.0,0.0,93.0,0.0,0.0,8.0,401.0,794.0,2141.0,0.0,0.0,1699.0,December,2024,,,,,,,10625.0,2024-12-01,0.06101548947872239,0,0
MSitAE-DECEMBER-2024,RWX,NHS ENGLAND SOUTH EAST ,BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST,0.0,0.0,1133.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,December,2024,,,,,,,1133.0,2024-12-01,0.13308762383384748,0,0
MSitAE-DECEMBER-2024,RAP,NHS ENGLAND LONDON,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,8518.0,407.0,7549.0,75.0,0.0,87.0,4980.0,1.0,1019.0,39.0,0.0,10.0,250.0,853.0,1412.0,0.0,136.0,64.0,December,2024,,,,,,,16474.0,2024-12-01,0.016604415538232848,0,0
MSitAE-DECEMBER-2024,Y03218,NHS ENGLAND LONDON,THE PINN UNREGISTERED WIC,0.0,0.0,1035.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,December,2024,,,,,,,1035.0,2024-12-01,0.13383173141568505,0,0
MSitAE-DECEMBER-2024,RXP,NHS ENGLAND NORTH EAST AND YORKSHIRE ,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,12913.0,0.0,4414.0,0.0,0.0,8470.0,5933.0,0.0,0.0,0.0,0.0,0.0,2346.0,17.0,4607.0,0.0,0.0,740.0,December,2024,,,,,,,17327.0,2024-12-01,0.01012764240244253,0,0
MSitAE-DECEMBER-2024,RWH,NHS ENGLAND EAST OF ENGLAND ,EAST AND NORTH HERTFORDSHIRE NHS TRUST,9297.0,0.0,7603.0,0.0,0.0,0.0,5480.0,0.0,168.0,0.0,0.0,0.0,681.0,247.0,2953.0,0.0,20.0,227.0,December,2024,,,,,,,16900.0,2024-12-01,0.013369825437591963,0,0
MSitAE-DECEMBER-2024,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE TEACHING HOSPITALS NHS TRUST,11294.0,0.0,9925.0,0.0,0.0,0.0,6830.0,0.0,1564.0,0.0,0.0,0.0,1093.0,1049.0,4770.0,0.0,0.0,1057.0,December,2024,,,,,,,21219.0,2024-12-01,0.019424058704821154,0,0
MSitAE-DECEMBER-2024,RTE,NHS ENGLAND SOUTH WEST ,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,13604.0,0.0,0.0,189.0,0.0,0.0,5318.0,0.0,0.0,42.0,0.0,0.0,444.0,536.0,2700.0,0.0,0.0,2168.0,December,2024,,,,,,,13604.0,2024-12-01,0.03839613757776182,0,0
MSitAE-DECEMBER-2024,RTD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,12259.0,1430.0,5573.0,0.0,0.0,1004.0,5013.0,67.0,0.0,0.0,0.0,0.0,639.0,53.0,3668.0,18.0,0.0,2877.0,December,2024,,,,,,,19262.0,2024-12-01,0.004564685871595299,0,0
MSitAE-DECEMBER-2024,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,12822.0,0.0,0.0,399.0,0.0,0.0,3911.0,0.0,0.0,0.0,0.0,0.0,392.0,184.0,1387.0,0.0,0.0,262.0,December,2024,,,,,,,12822.0,2024-12-01,0.04433381236344533,0,0
MSitAE-DECEMBER-2024,RH5,NHS ENGLAND SOUTH WEST ,SOMERSET NHS FOUNDATION TRUST,12984.0,0.0,9207.0,0.0,0.0,0.0,6927.0,0.0,242.0,0.0,0.0,0.0,754.0,349.0,3339.0,0.0,0.0,1749.0,December,2024,,,,,,,22191.0,2024-12-01,0.026804391047128527,0,0
MSitAE-DECEMBER-2024,RAS,NHS ENGLAND LONDON,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,6404.0,0.0,6714.0,0.0,0.0,0.0,3832.0,0.0,155.0,0.0,0.0,0.0,724.0,43.0,2017.0,0.0,0.0,76.0,December,2024,,,,,,,13118.0,2024-12-01,0.04208630374891551,0,0
MSitAE-DECEMBER-2024,RRF,NHS ENGLAND NORTH WEST ,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",7302.0,0.0,5612.0,0.0,0.0,0.0,4001.0,0.0,89.0,0.0,0.0,0.0,1155.0,508.0,2083.0,0.0,0.0,807.0,December,2024,,,,,,,12914.0,2024-12-01,0.04363526238865904,0,0
MSitAE-DECEMBER-2024,RHU,NHS ENGLAND SOUTH EAST ,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,10244.0,788.0,2667.0,1623.0,0.0,898.0,5116.0,1.0,111.0,659.0,0.0,15.0,1513.0,118.0,3600.0,0.0,0.0,2420.0,December,2024,,,,,,,13699.0,2024-12-01,0.03767480879944989,0,0
MSitAE-DECEMBER-2024,RWP,NHS ENGLAND MIDLANDS ,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,13483.0,0.0,4876.0,0.0,0.0,0.0,8592.0,0.0,38.0,0.0,0.0,0.0,1186.0,525.0,2916.0,0.0,0.0,821.0,December,2024,,,,,,,18359.0,2024-12-01,0.0022917339896223543,0,0
MSitAE-DECEMBER-2024,RQM,NHS ENGLAND LONDON,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,20077.0,0.0,6731.0,530.0,0.0,0.0,6433.0,0.0,239.0,0.0,0.0,0.0,1078.0,62.0,2779.0,0.0,0.0,361.0,December,2024,,,,,,,26808.0,2024-12-01,0.06186096967308856,0,0
MSitAE-DECEMBER-2024,RH8,NHS ENGLAND SOUTH WEST ,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,12262.0,0.0,3964.0,1334.0,0.0,89.0,5734.0,0.0,12.0,544.0,0.0,0.0,1768.0,135.0,4147.0,0.0,0.0,2002.0,December,2024,,,,,,,16226.0,2024-12-01,0.018487463296352424,0,0
MSitAE-DECEMBER-2024,RGT,NHS ENGLAND EAST OF ENGLAND ,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,10649.0,0.0,5400.0,309.0,0.0,325.0,5205.0,0.0,84.0,96.0,0.0,4.0,605.0,606.0,2930.0,0.0,26.0,441.0,December,2024,,,,,,,16049.0,2024-12-01,0.019831412704365187,0,0
MSitAE-DECEMBER-2024,RGP,NHS ENGLAND EAST OF ENGLAND ,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7082.0,0.0,1467.0,0.0,0.0,0.0,3242.0,0.0,0.0,0.0,0.0,0.0,532.0,428.0,1651.0,0.0,0.0,424.0,December,2024,,,,,,,8549.0,2024-12-01,0.0767784215184653,0,0
MSitAE-DECEMBER-2024,RGN,NHS ENGLAND EAST OF ENGLAND ,NORTH WEST ANGLIA NHS FOUNDATION TRUST,15552.0,0.0,4302.0,340.0,0.0,529.0,7545.0,0.0,288.0,108.0,0.0,32.0,591.0,710.0,3779.0,0.0,30.0,1702.0,December,2024,,,,,,,19854.0,2024-12-01,0.009059703100654935,0,0
MSitAE-DECEMBER-2024,RFR,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE ROTHERHAM NHS FOUNDATION TRUST,9222.0,0.0,0.0,0.0,0.0,0.0,3883.0,0.0,0.0,0.0,0.0,0.0,727.0,74.0,2039.0,0.0,0.0,333.0,December,2024,,,,,,,9222.0,2024-12-01,0.07166837659421338,0,0
MSitAE-DECEMBER-2024,RF4,NHS ENGLAND LONDON,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",14055.0,2222.0,14557.0,0.0,0.0,0.0,6446.0,184.0,174.0,0.0,0.0,0.0,727.0,951.0,7952.0,0.0,0.0,411.0,December,2024,,,,,,,30834.0,2024-12-01,0.0924301240044975,0,0
MSitAE-DECEMBER-2024,RDU,NHS ENGLAND SOUTH EAST ,FRIMLEY HEALTH NHS FOUNDATION TRUST,23744.0,760.0,11284.0,0.0,0.0,0.0,9813.0,0.0,348.0,0.0,0.0,0.0,1562.0,328.0,6492.0,0.0,0.0,112.0,December,2024,,,,,,,35788.0,2024-12-01,0.13004552155983776,0,0
