period,org_code,parent_org,org_name,a&e_attendances_type_1,a&e_attendances_type_2,a&e_attendances_other_a&e_department,a&e_attendances_booked_appointments_type_1,a&e_attendances_booked_appointments_type_2,a&e_attendances_booked_appointments_other_department,attendances_over_4hrs_type_1,attendances_over_4hrs_type_2,attendances_over_4hrs_other_department,attendances_over_4hrs_booked_appointments_type_1,attendances_over_4hrs_booked_appointments_type_2,attendances_over_4hrs_booked_appointments_other_department,patients_who_have_waited_4-12_hs_from_dta_to_admission,patients_who_have_waited_12+_hrs_from_dta_to_admission,emergency_admissions_via_a&e_-_type_1,emergency_admissions_via_a&e_-_type_2,emergency_admissions_via_a&e_-_other_a&e_department,other_emergency_admissions,month,year,percentage_seen_within_4_hours
MSitAE-NOVEMBER-2021,RJ1,NHS ENGLAND LONDON,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,12792.0,671.0,3683.0,0.0,0.0,662.0,2970.0,0.0,1.0,0.0,0.0,0.0,129.0,24.0,3536.0,0.0,0.0,883.0,November,2021,76.78236397748593
MSitAE-NOVEMBER-2021,RJ6,NHS ENGLAND LONDON,CROYDON HEALTH SERVICES NHS TRUST,11898.0,0.0,6954.0,202.0,0.0,0.0,3181.0,0.0,0.0,37.0,0.0,0.0,517.0,99.0,1119.0,0.0,0.0,284.0,November,2021,73.26441418725837
MSitAE-NOVEMBER-2021,RK5,NHS ENGLAND MIDLANDS ,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,9050.0,0.0,4723.0,24.0,0.0,60.0,1923.0,0.0,244.0,3.0,0.0,3.0,526.0,23.0,3342.0,0.0,10.0,392.0,November,2021,78.75138121546962
MSitAE-NOVEMBER-2021,RKE,NHS ENGLAND LONDON,WHITTINGTON HEALTH NHS TRUST,9089.0,0.0,0.0,0.0,0.0,0.0,2181.0,0.0,0.0,0.0,0.0,0.0,452.0,7.0,1140.0,0.0,0.0,78.0,November,2021,76.00396083177468
MSitAE-NOVEMBER-2021,RMC,NHS ENGLAND NORTH WEST ,BOLTON NHS FOUNDATION TRUST,9924.0,0.0,1280.0,31.0,0.0,10.0,3684.0,0.0,96.0,9.0,0.0,0.0,739.0,116.0,2219.0,0.0,25.0,839.0,November,2021,62.87787182587666
MSitAE-NOVEMBER-2021,RNS,NHS ENGLAND MIDLANDS ,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,8868.0,606.0,1657.0,180.0,0.0,56.0,3340.0,0.0,0.0,39.0,0.0,0.0,647.0,0.0,1970.0,0.0,0.0,1557.0,November,2021,62.336490753270176
MSitAE-NOVEMBER-2021,RQW,NHS ENGLAND EAST OF ENGLAND ,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,9722.0,0.0,0.0,580.0,0.0,0.0,4157.0,0.0,0.0,0.0,0.0,0.0,739.0,143.0,1992.0,0.0,0.0,847.0,November,2021,57.24130837276281
MSitAE-NOVEMBER-2021,RRK,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,31215.0,0.0,445.0,81.0,0.0,0.0,15091.0,0.0,0.0,49.0,0.0,0.0,4451.0,161.0,9145.0,0.0,0.0,4102.0,November,2021,51.654653211596994
MSitAE-NOVEMBER-2021,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,11691.0,0.0,0.0,615.0,0.0,0.0,2334.0,0.0,0.0,0.0,0.0,0.0,660.0,16.0,1423.0,0.0,0.0,333.0,November,2021,80.0359250705671
MSitAE-NOVEMBER-2021,RTH,NHS ENGLAND SOUTH EAST ,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,11618.0,1428.0,500.0,1494.0,0.0,101.0,4439.0,0.0,12.0,429.0,0.0,2.0,1008.0,0.0,3664.0,106.0,14.0,3495.0,November,2021,61.792046823893955
MSitAE-NOVEMBER-2021,RVV,NHS ENGLAND SOUTH EAST ,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,16252.0,0.0,3767.0,601.0,0.0,526.0,6135.0,0.0,8.0,79.0,0.0,0.0,1620.0,261.0,4748.0,0.0,473.0,1281.0,November,2021,62.25079990155058
MSitAE-NOVEMBER-2021,RWA,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,10812.0,0.0,0.0,0.0,0.0,0.0,4986.0,0.0,0.0,0.0,0.0,0.0,1405.0,1.0,2535.0,0.0,0.0,1332.0,November,2021,53.88457269700333
MSitAE-NOVEMBER-2021,RWE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,20502.0,1578.0,0.0,0.0,0.0,0.0,10135.0,50.0,0.0,0.0,0.0,0.0,1912.0,605.0,4445.0,2.0,0.0,2922.0,November,2021,50.56579845868696
MSitAE-NOVEMBER-2021,RWG,NHS ENGLAND EAST OF ENGLAND ,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,7303.0,0.0,6140.0,0.0,0.0,1084.0,3780.0,0.0,484.0,0.0,0.0,19.0,682.0,3.0,3329.0,0.0,0.0,607.0,November,2021,48.24044913049432
MSitAE-NOVEMBER-2021,RXC,NHS ENGLAND SOUTH EAST ,EAST SUSSEX HEALTHCARE NHS TRUST,7256.0,0.0,2760.0,837.0,0.0,1439.0,2760.0,0.0,414.0,0.0,0.0,0.0,303.0,0.0,3571.0,0.0,0.0,574.0,November,2021,61.9625137816979
MSitAE-NOVEMBER-2021,RXN,NHS ENGLAND NORTH WEST ,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,6759.0,0.0,8182.0,67.0,0.0,272.0,3338.0,0.0,294.0,42.0,0.0,8.0,1649.0,103.0,2481.0,0.0,392.0,1342.0,November,2021,50.61399615327711
MSitAE-NOVEMBER-2021,RY5,NHS ENGLAND MIDLANDS ,LINCOLNSHIRE COMMUNITY HEALTH SERVICES NHS TRUST,0.0,0.0,5526.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,November,2021,
MSitAE-NOVEMBER-2021,RYR,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,17761.0,1336.0,7245.0,2025.0,0.0,154.0,7055.0,0.0,1430.0,485.0,0.0,2.0,1867.0,237.0,6474.0,35.0,457.0,1464.0,November,2021,60.27813749225832
MSitAE-NOVEMBER-2021,RYX,NHS ENGLAND LONDON,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,0.0,0.0,6307.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,November,2021,
MSitAE-NOVEMBER-2021,Y03218,NHS ENGLAND LONDON,THE PINN UNREGISTERED WIC,0.0,0.0,2300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,November,2021,
MSitAE-NOVEMBER-2021,Y03571,NHS ENGLAND MIDLANDS ,CORBY URGENT CARE CENTRE,0.0,0.0,6329.0,0.0,0.0,335.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,November,2021,
MSitAE-NOVEMBER-2021,NNF09,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRANSHOLME HEALTH CENTRE,0.0,0.0,3498.0,0.0,0.0,0.0,0.0,0.0,357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,November,2021,
MSitAE-NOVEMBER-2021,NNF76,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE WILBERFORCE HEALTH CENTRE,0.0,0.0,2716.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,November,2021,
MSitAE-NOVEMBER-2021,NNF94,NHS ENGLAND NORTH EAST AND YORKSHIRE ,EAST RIDING COMMUNITY HOSPITAL,0.0,0.0,2442.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,November,2021,
MSitAE-NOVEMBER-2021,NNFA7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GOOLE & DISTRICT HOSPITAL,0.0,0.0,1223.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,November,2021,
MSitAE-NOVEMBER-2021,NNJ,NHS ENGLAND MIDLANDS ,DHU HEALTH CARE C.I.C,0.0,0.0,1429.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,November,2021,
MSitAE-NOVEMBER-2021,R1H,NHS ENGLAND LONDON,BARTS HEALTH NHS TRUST,22388.0,943.0,18568.0,0.0,0.0,0.0,8867.0,14.0,1077.0,0.0,0.0,0.0,3435.0,181.0,5404.0,0.0,0.0,1299.0,November,2021,60.39396105056281
MSitAE-NOVEMBER-2021,RA9,NHS ENGLAND SOUTH WEST ,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,4851.0,0.0,2391.0,234.0,0.0,1.0,2884.0,0.0,7.0,116.0,0.0,0.0,621.0,140.0,1787.0,0.0,0.0,1085.0,November,2021,40.54834054834055
MSitAE-NOVEMBER-2021,RC9,NHS ENGLAND EAST OF ENGLAND ,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,15417.0,0.0,5258.0,0.0,0.0,646.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,4312.0,0.0,0.0,1529.0,November,2021,100.0
MSitAE-NOVEMBER-2021,RCX,NHS ENGLAND EAST OF ENGLAND ,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",6388.0,0.0,0.0,205.0,0.0,0.0,2544.0,0.0,0.0,54.0,0.0,0.0,991.0,78.0,2576.0,0.0,0.0,510.0,November,2021,60.17532874139011
MSitAE-NOVEMBER-2021,RET,NHS ENGLAND NORTH WEST ,THE WALTON CENTRE NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,November,2021,
MSitAE-NOVEMBER-2021,RH5,NHS ENGLAND SOUTH WEST ,SOMERSET NHS FOUNDATION TRUST,6520.0,0.0,7643.0,0.0,0.0,15.0,2870.0,0.0,120.0,0.0,0.0,0.0,562.0,43.0,1778.0,0.0,0.0,1185.0,November,2021,55.98159509202454
MSitAE-NOVEMBER-2021,RJ2,NHS ENGLAND LONDON,LEWISHAM AND GREENWICH NHS TRUST,14501.0,0.0,9047.0,306.0,0.0,605.0,4930.0,0.0,844.0,61.0,0.0,87.0,1028.0,117.0,4270.0,0.0,0.0,839.0,November,2021,66.00234466588512
MSitAE-NOVEMBER-2021,RK9,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,7664.0,108.0,3030.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,337.0,314.0,2246.0,0.0,985.0,0.0,November,2021,100.0
MSitAE-NOVEMBER-2021,RM1,NHS ENGLAND EAST OF ENGLAND ,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,9851.0,0.0,7479.0,499.0,0.0,0.0,5486.0,0.0,0.0,240.0,0.0,0.0,1253.0,145.0,2167.0,0.0,0.0,1506.0,November,2021,44.310222312455586
MSitAE-NOVEMBER-2021,RMP,NHS ENGLAND NORTH WEST ,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,7974.0,0.0,1984.0,272.0,0.0,0.0,3486.0,0.0,23.0,0.0,0.0,0.0,603.0,7.0,1983.0,0.0,0.0,495.0,November,2021,56.28291948833709
MSitAE-NOVEMBER-2021,RN7,NHS ENGLAND SOUTH EAST ,DARTFORD AND GRAVESHAM NHS TRUST,10375.0,0.0,2981.0,2.0,0.0,0.0,2792.0,0.0,2.0,0.0,0.0,0.0,824.0,0.0,2716.0,0.0,0.0,414.0,November,2021,73.08915662650602
MSitAE-NOVEMBER-2021,RNA,NHS ENGLAND MIDLANDS ,THE DUDLEY GROUP NHS FOUNDATION TRUST,8779.0,0.0,5164.0,192.0,0.0,1124.0,2664.0,0.0,487.0,29.0,0.0,0.0,1009.0,21.0,2421.0,0.0,0.0,1179.0,November,2021,69.65485818430345
MSitAE-NOVEMBER-2021,RQM,NHS ENGLAND LONDON,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,18254.0,0.0,9883.0,968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1003.0,6.0,2612.0,0.0,0.0,331.0,November,2021,100.0
MSitAE-NOVEMBER-2021,RTK,NHS ENGLAND SOUTH EAST ,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,9890.0,0.0,0.0,0.0,0.0,679.0,3245.0,0.0,0.0,0.0,0.0,27.0,721.0,6.0,2085.0,0.0,0.0,346.0,November,2021,67.18907987866531
MSitAE-NOVEMBER-2021,RVJ,NHS ENGLAND SOUTH WEST ,NORTH BRISTOL NHS TRUST,7780.0,0.0,0.0,353.0,0.0,0.0,3149.0,0.0,0.0,90.0,0.0,0.0,781.0,59.0,3031.0,0.0,0.0,1707.0,November,2021,59.52442159383033
MSitAE-NOVEMBER-2021,RVR,NHS ENGLAND LONDON,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,12431.0,268.0,204.0,969.0,0.0,0.0,2809.0,0.0,0.0,118.0,0.0,0.0,783.0,61.0,2172.0,4.0,0.0,115.0,November,2021,77.40326602847719
MSitAE-NOVEMBER-2021,RWH,NHS ENGLAND EAST OF ENGLAND ,EAST AND NORTH HERTFORDSHIRE NHS TRUST,9495.0,0.0,5717.0,66.0,0.0,339.0,4814.0,0.0,26.0,29.0,0.0,0.0,467.0,1.0,2749.0,0.0,0.0,285.0,November,2021,49.29963138493944
MSitAE-NOVEMBER-2021,RWJ,NHS ENGLAND NORTH WEST ,STOCKPORT NHS FOUNDATION TRUST,9029.0,0.0,0.0,336.0,0.0,0.0,3389.0,0.0,0.0,100.0,0.0,0.0,1158.0,6.0,2723.0,0.0,0.0,745.0,November,2021,62.465389301140775
MSitAE-NOVEMBER-2021,RXK,NHS ENGLAND MIDLANDS ,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,13094.0,1051.0,7080.0,366.0,0.0,0.0,5299.0,158.0,39.0,40.0,0.0,0.0,1237.0,1.0,3151.0,0.0,0.0,528.0,November,2021,59.531082938750565
MSitAE-NOVEMBER-2021,RXR,NHS ENGLAND NORTH WEST ,EAST LANCASHIRE HOSPITALS NHS TRUST,10157.0,0.0,5953.0,190.0,0.0,140.0,4510.0,0.0,808.0,48.0,0.0,11.0,1037.0,81.0,4832.0,0.0,6.0,948.0,November,2021,55.59712513537461
MSitAE-NOVEMBER-2021,NR3,NHS ENGLAND MIDLANDS ,NOTTINGHAM CITYCARE PARTNERSHIP,0.0,0.0,4529.0,0.0,0.0,260.0,0.0,0.0,279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,November,2021,
MSitAE-NOVEMBER-2021,R1F,NHS ENGLAND SOUTH EAST ,ISLE OF WIGHT NHS TRUST,3071.0,0.0,1754.0,33.0,0.0,44.0,1313.0,0.0,2.0,10.0,0.0,0.0,430.0,45.0,1041.0,0.0,0.0,136.0,November,2021,57.24519700423315
MSitAE-NOVEMBER-2021,RJC,NHS ENGLAND MIDLANDS ,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,6718.0,0.0,0.0,104.0,0.0,0.0,2287.0,0.0,0.0,23.0,0.0,0.0,313.0,1.0,1897.0,0.0,0.0,714.0,November,2021,65.95713009824352
MSitAE-NOVEMBER-2021,RN3,NHS ENGLAND SOUTH WEST ,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,5350.0,0.0,3750.0,0.0,0.0,530.0,2090.0,0.0,62.0,0.0,0.0,3.0,428.0,45.0,2038.0,0.0,0.0,1452.0,November,2021,60.93457943925233
MSitAE-NOVEMBER-2021,RXF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,MID YORKSHIRE HOSPITALS NHS TRUST,17303.0,0.0,4260.0,120.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,2127.0,2.0,3923.0,0.0,156.0,1053.0,November,2021,100.0
MSitAE-NOVEMBER-2021,RY2,NHS ENGLAND NORTH WEST ,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,0.0,0.0,4776.0,0.0,0.0,16.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,November,2021,
MSitAE-NOVEMBER-2021,RBL,NHS ENGLAND NORTH WEST ,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,7650.0,0.0,2400.0,222.0,0.0,187.0,4119.0,0.0,30.0,88.0,0.0,0.0,691.0,6.0,2301.0,0.0,0.0,1606.0,November,2021,46.15686274509804
MSitAE-NOVEMBER-2021,RNN,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,7823.0,0.0,1402.0,160.0,0.0,7.0,2395.0,0.0,6.0,18.0,0.0,0.0,883.0,33.0,2259.0,0.0,0.0,783.0,November,2021,69.38514636328775
MSitAE-NOVEMBER-2021,RPA,NHS ENGLAND SOUTH EAST ,MEDWAY NHS FOUNDATION TRUST,7959.0,0.0,3632.0,514.0,0.0,1358.0,3173.0,0.0,863.0,123.0,0.0,0.0,759.0,77.0,2486.0,0.0,0.0,1187.0,November,2021,60.13318256062319
MSitAE-NOVEMBER-2021,RM3,NHS ENGLAND NORTH WEST ,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,24209.0,0.0,4843.0,0.0,0.0,0.0,10630.0,0.0,309.0,0.0,0.0,0.0,1801.0,410.0,6203.0,0.0,38.0,1647.0,November,2021,56.09071006650419
MSitAE-NOVEMBER-2021,RR8,NHS ENGLAND NORTH EAST AND YORKSHIRE ,LEEDS TEACHING HOSPITALS NHS TRUST,17449.0,0.0,10808.0,685.0,0.0,5.0,8790.0,0.0,0.0,276.0,0.0,0.0,1890.0,27.0,3970.0,0.0,0.0,1003.0,November,2021,49.62462032208149
MSitAE-NOVEMBER-2021,8J094,NHS ENGLAND MIDLANDS ,BADGER LTD,0.0,0.0,0.0,0.0,0.0,1701.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,November,2021,
MSitAE-NOVEMBER-2021,AD913,NHS ENGLAND LONDON,BECKENHAM BEACON UCC,0.0,0.0,3698.0,0.0,0.0,366.0,0.0,0.0,111.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,November,2021,
MSitAE-NOVEMBER-2021,NTV0B,NHS ENGLAND SOUTH EAST ,ASHFORD WALK-IN-CENTRE,0.0,0.0,3253.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,November,2021,
MSitAE-NOVEMBER-2021,NTV0W,NHS ENGLAND SOUTH EAST ,WOKING WALK IN CENTRE,0.0,0.0,2981.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,November,2021,
MSitAE-NOVEMBER-2021,RHW,NHS ENGLAND SOUTH EAST ,ROYAL BERKSHIRE NHS FOUNDATION TRUST,10736.0,2021.0,0.0,1081.0,0.0,0.0,3845.0,53.0,0.0,0.0,0.0,0.0,426.0,0.0,2813.0,1.0,0.0,983.0,November,2021,64.18591654247392
MSitAE-NOVEMBER-2021,RJ7,NHS ENGLAND LONDON,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,10716.0,0.0,1282.0,811.0,0.0,0.0,3110.0,0.0,7.0,153.0,0.0,0.0,508.0,61.0,2571.0,0.0,0.0,767.0,November,2021,70.97797685703621
MSitAE-NOVEMBER-2021,RWW,NHS ENGLAND NORTH WEST ,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,7305.0,0.0,2433.0,180.0,0.0,77.0,2875.0,0.0,35.0,50.0,0.0,1.0,1264.0,16.0,1989.0,0.0,0.0,215.0,November,2021,60.64339493497605
MSitAE-NOVEMBER-2021,RXW,NHS ENGLAND MIDLANDS ,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,10049.0,0.0,1670.0,71.0,0.0,80.0,4997.0,0.0,94.0,9.0,0.0,2.0,2056.0,302.0,2774.0,51.0,0.0,982.0,November,2021,50.27365907055429
MSitAE-NOVEMBER-2021,Y03007,NHS ENGLAND MIDLANDS ,ERDINGTON GP HEALTH & WELLBEING WIC,0.0,0.0,0.0,0.0,0.0,2162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,November,2021,
MSitAE-NOVEMBER-2021,RAL,NHS ENGLAND LONDON,ROYAL FREE LONDON NHS FOUNDATION TRUST,19659.0,0.0,4025.0,1565.0,0.0,260.0,7619.0,0.0,4.0,526.0,0.0,1.0,1268.0,145.0,3604.0,0.0,0.0,560.0,November,2021,61.24421384607559
MSitAE-NOVEMBER-2021,M85813,NHS ENGLAND MIDLANDS ,BIRMINGHAM WIC,0.0,0.0,0.0,0.0,0.0,2079.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,November,2021,
MSitAE-NOVEMBER-2021,NJS05,NHS ENGLAND MIDLANDS ,LOUGHBOROUGH URGENT CARE CENTRE,0.0,0.0,4654.0,0.0,0.0,458.0,0.0,0.0,910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,November,2021,
MSitAE-NOVEMBER-2021,NNJ0H,NHS ENGLAND MIDLANDS ,LLR EA - THE MERLYN VAZ HEALTH & SOCIAL CARE CENTRE,0.0,0.0,101.0,0.0,0.0,1572.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,November,2021,
MSitAE-NOVEMBER-2021,NNJ12,NHS ENGLAND MIDLANDS ,MARKET HARBOROUGH,0.0,0.0,99.0,0.0,0.0,292.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,November,2021,
MSitAE-NOVEMBER-2021,NNJ13,NHS ENGLAND MIDLANDS ,MELTON MOWBRAY,0.0,0.0,32.0,0.0,0.0,247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,November,2021,
MSitAE-NOVEMBER-2021,NNJ14,NHS ENGLAND MIDLANDS ,OADBY,0.0,0.0,396.0,0.0,0.0,2036.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,November,2021,
MSitAE-NOVEMBER-2021,NNJ15,NHS ENGLAND MIDLANDS ,OAKHAM,0.0,0.0,29.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,November,2021,
MSitAE-NOVEMBER-2021,RDR,NHS ENGLAND SOUTH EAST ,SUSSEX COMMUNITY NHS FOUNDATION TRUST,0.0,0.0,9699.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,November,2021,
MSitAE-NOVEMBER-2021,RAE,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,10975.0,0.0,851.0,0.0,0.0,0.0,2891.0,0.0,0.0,0.0,0.0,0.0,804.0,0.0,2503.0,0.0,11.0,1372.0,November,2021,73.65831435079727
MSitAE-NOVEMBER-2021,RAP,NHS ENGLAND LONDON,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,8695.0,459.0,6374.0,971.0,0.0,0.0,4234.0,6.0,706.0,224.0,0.0,0.0,1227.0,105.0,1818.0,0.0,0.0,329.0,November,2021,51.30534790109258
MSitAE-NOVEMBER-2021,RTE,NHS ENGLAND SOUTH WEST ,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,11687.0,0.0,0.0,298.0,0.0,0.0,4365.0,0.0,0.0,79.0,0.0,0.0,993.0,448.0,3180.0,0.0,0.0,1239.0,November,2021,62.650808590741846
MSitAE-NOVEMBER-2021,RGN,NHS ENGLAND EAST OF ENGLAND ,NORTH WEST ANGLIA NHS FOUNDATION TRUST,11338.0,0.0,4641.0,95.0,0.0,331.0,5837.0,0.0,532.0,0.0,0.0,6.0,840.0,161.0,3090.0,0.0,75.0,1555.0,November,2021,48.518257188216616
MSitAE-NOVEMBER-2021,Y04538,NHS ENGLAND SOUTH EAST ,BRACKNELL URGENT CARE CENTRE WIC,0.0,0.0,1855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,November,2021,
MSitAE-NOVEMBER-2021,RF4,NHS ENGLAND LONDON,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",13652.0,2188.0,11271.0,0.0,0.0,0.0,9619.0,297.0,1678.0,0.0,0.0,0.0,1202.0,679.0,4005.0,0.0,0.0,582.0,November,2021,29.54145912686786
MSitAE-NOVEMBER-2021,RTX,NHS ENGLAND NORTH WEST ,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,8332.0,0.0,2056.0,153.0,0.0,76.0,2543.0,0.0,53.0,16.0,0.0,5.0,559.0,203.0,2333.0,0.0,19.0,899.0,November,2021,69.47911665866539
MSitAE-NOVEMBER-2021,RBD,NHS ENGLAND SOUTH WEST ,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,3614.0,0.0,87.0,211.0,0.0,1753.0,1432.0,0.0,0.0,39.0,0.0,0.0,81.0,2.0,1430.0,0.0,0.0,377.0,November,2021,60.37631433314886
MSitAE-NOVEMBER-2021,RFS,NHS ENGLAND MIDLANDS ,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,4050.0,0.0,3807.0,146.0,0.0,159.0,1325.0,0.0,332.0,21.0,0.0,9.0,296.0,0.0,2166.0,0.0,307.0,532.0,November,2021,67.28395061728395
MSitAE-NOVEMBER-2021,RTG,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,15070.0,0.0,13777.0,129.0,0.0,91.0,7757.0,0.0,1773.0,33.0,0.0,3.0,1344.0,106.0,4240.0,0.0,265.0,1649.0,November,2021,48.52687458526875
TOTAL,TOTAL,TOTAL,TOTAL,1300946.0,38821.0,621297.0,35884.0,204.0,40803.0,439596.0,872.0,23303.0,6147.0,0.0,1062.0,110098.0,10646.0,374964.0,1246.0,5298.0,124734.0,November,2021,66.20951215500105
MSitAE-OCTOBER-2021,Y02532,NHS ENGLAND NORTH WEST ,MIRIAM MINOR EMERGENCY,0.0,0.0,1773.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,October,2021,
MSitAE-OCTOBER-2021,Y03051,NHS ENGLAND SOUTH EAST ,HASTINGS MED P & WALKIN,0.0,0.0,1186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,October,2021,
